Date,Price,Open,High,Low,Vol.,Change
12/18/2019,10119,10060,10179,10060,285190,0.0059
12/19/2019,10179,10179,10298,10060,608570,0.0059
12/20/2019,10238,10179,10238,10179,265400,0.0058
12/23/2019,10357,10179,10357,10179,427300,0.0116
12/24/2019,10357,10357,10417,10238,359770,0
12/25/2019,10595,10417,10655,10357,1180000,0.023
12/26/2019,10536,10595,10595,10476,607550,-0.0056
12/27/2019,10476,10417,10595,10417,584700,-0.0056
12/30/2019,10417,10417,10536,10417,541450,-0.0057
12/31/2019,10298,10476,10476,10298,332800,-0.0114
1/2/2020,10476,10357,10536,10357,623950,0.0173
1/3/2020,10417,10476,10536,10357,656930,-0.0057
1/6/2020,10238,10417,10417,10238,604450,-0.0171
1/7/2020,10238,10238,10357,10238,192970,0
1/8/2020,10060,10238,10238,10060,867010,-0.0174
1/9/2020,10119,10060,10298,10060,939710,0.0059
1/10/2020,10119,10179,10238,10060,1210000,0
1/13/2020,10298,10179,10357,10119,886910,0.0176
1/14/2020,10417,10238,10417,10238,603350,0.0116
1/15/2020,10298,10417,10417,10298,637030,-0.0114
1/16/2020,10417,10298,10536,10298,1160000,0.0116
1/17/2020,10357,10417,10595,10298,1350000,-0.0057
1/20/2020,10417,10357,10595,10298,2110000,0.0058
1/21/2020,10595,10476,10655,10476,1860000,0.0171
1/22/2020,10595,10595,10655,10476,981710,0
1/30/2020,10298,10536,10536,10238,1420000,-0.0281
1/31/2020,10179,10298,10298,10119,1660000,-0.0116
2/3/2020,10179,10000,10179,9821,2180000,0
2/4/2020,10238,10179,10238,10000,1200000,0.0058
2/5/2020,10298,10238,10417,10238,1250000,0.0058
2/6/2020,10536,10357,10536,10238,1280000,0.0231
2/7/2020,10417,10476,10476,10357,605230,-0.0113
2/10/2020,10119,10417,10417,10119,1250000,-0.0286
2/11/2020,10298,10238,10298,10179,825850,0.0176
2/12/2020,10417,10238,10536,10238,1100000,0.0116
2/13/2020,10833,10417,11012,10357,6240000,0.04
2/14/2020,10952,10774,11131,10714,3300000,0.011
2/17/2020,10893,11012,11071,10833,1640000,-0.0054
2/18/2020,10655,10893,10952,10655,2550000,-0.0219
2/19/2020,10774,10714,10774,10655,1670000,0.0112
2/20/2020,10893,10774,10952,10714,1000000,0.0111
2/21/2020,11191,10833,11429,10833,8030000,0.0273
2/24/2020,10655,11191,11191,10536,3850000,-0.0479
2/25/2020,10714,10476,10833,10357,2960000,0.0056
2/26/2020,10595,10595,10714,10298,2910000,-0.0111
2/27/2020,10952,10595,11012,10536,2280000,0.0337
2/28/2020,10774,10833,10893,10655,3210000,-0.0163
3/2/2020,10893,10714,10952,10595,2150000,0.0111
3/3/2020,10893,10893,11131,10893,2950000,0
3/4/2020,10952,10893,10952,10833,1210000,0.0055
3/5/2020,10833,10952,11131,10774,2400000,-0.0109
3/6/2020,10833,10952,10952,10655,1480000,0
3/9/2020,9583,10655,10655,9107,9910000,-0.1154
3/10/2020,10179,9524,10238,9464,3630000,0.0621
3/11/2020,9881,10238,10238,9464,3860000,-0.0292
3/12/2020,9345,9583,9702,9048,3980000,-0.0542
3/13/2020,9167,8929,9464,8571,4600000,-0.0191
3/16/2020,8988,9226,9286,8869,1770000,-0.0195
3/17/2020,8929,8929,9048,8571,2300000,-0.0066
3/18/2020,8929,8869,9107,8869,1020000,0
3/19/2020,8750,8929,8988,8631,1280000,-0.02
3/20/2020,8750,8750,8869,8691,544910,0
3/23/2020,7798,8691,8750,7679,3340000,-0.1088
3/24/2020,8095,7917,8095,7798,1360000,0.0382
3/25/2020,8631,8214,8691,8155,2000000,0.0662
3/26/2020,8214,8452,8691,8155,1090000,-0.0483
3/27/2020,8155,8095,8393,8095,521890,-0.0072
3/30/2020,7560,7738,8095,7381,1510000,-0.073
3/31/2020,7619,7679,7917,7441,1560000,0.0079
4/1/2020,7857,7679,7917,7619,495210,0.0313
4/3/2020,8036,7857,8095,7798,1340000,0.0227
4/6/2020,8512,8036,8571,8036,1720000,0.0593
4/7/2020,8512,8571,8750,8333,1090000,0
4/8/2020,8393,8512,8512,8274,995920,-0.014
4/9/2020,8571,8452,8571,8393,1800000,0.0213
4/10/2020,8452,8571,8571,8393,1030000,-0.0139
4/13/2020,8452,8452,8631,8333,926240,0
4/14/2020,8452,8512,8631,8393,967750,0
4/15/2020,8691,8512,8929,8512,3490000,0.0282
4/16/2020,6482,6482,6526,6349,1110000,-0.2542
4/17/2020,6482,6482,6658,6482,2820000,0
4/20/2020,6526,6570,6746,6482,2980000,0.0068
4/21/2020,6349,6614,6702,6261,2710000,-0.027
4/22/2020,6393,6261,6482,6129,2110000,0.0069
4/23/2020,6393,6393,6570,6393,801850,0
4/24/2020,6349,6393,6437,6349,823670,-0.0069
4/27/2020,6349,6349,6437,6261,1060000,0
4/28/2020,6393,6349,6393,6261,875360,0.0069
4/29/2020,6393,6393,6437,6349,949910,0
5/4/2020,6305,6393,6393,6305,795780,-0.0138
5/5/2020,6305,6305,6349,6261,470230,0
5/6/2020,6349,6305,6437,6305,1200000,0.007
5/7/2020,6393,6305,6437,6305,770730,0.0069
5/8/2020,6526,6393,6658,6393,2640000,0.0207
5/11/2020,6746,6526,6746,6482,2920000,0.0338
5/12/2020,6790,6746,6790,6614,2220000,0.0065
5/13/2020,6746,6702,6834,6658,1400000,-0.0065
5/14/2020,6702,6746,6746,6658,1870000,-0.0065
5/15/2020,6614,6702,6746,6570,1300000,-0.0131
5/18/2020,6658,6614,6658,6570,1140000,0.0067
5/19/2020,6746,6702,6834,6702,2460000,0.0132
5/20/2020,6658,6746,6746,6658,1780000,-0.0131
5/21/2020,6790,6702,6834,6658,2010000,0.0199
5/22/2020,6878,6790,7055,6746,3740000,0.013
5/25/2020,7055,6967,7143,6790,3510000,0.0256
5/26/2020,7231,7055,7275,7011,2150000,0.025
5/27/2020,7143,7231,7319,7099,4670000,-0.0122
5/28/2020,7143,7143,7187,7055,2070000,0
5/29/2020,7187,7143,7231,7099,1490000,0.0062
6/1/2020,7452,7187,7540,7187,4750000,0.0368
6/2/2020,7496,7452,7584,7363,2250000,0.0059
6/3/2020,7804,7496,7804,7496,5110000,0.0412
6/4/2020,7804,7760,7937,7760,3050000,0
6/5/2020,7760,7804,7848,7672,3890000,-0.0057
6/8/2020,7892,7760,7937,7716,2650000,0.017
6/9/2020,7937,7848,7937,7760,4400000,0.0056
6/10/2020,7848,7892,7892,7716,2330000,-0.0111
6/11/2020,7496,7804,7937,7407,5560000,-0.0449
6/12/2020,7628,7275,7716,7275,3140000,0.0177
6/15/2020,7452,7628,7672,7363,2030000,-0.0231
6/16/2020,7584,7496,7628,7452,2070000,0.0178
6/17/2020,7540,7628,7628,7496,1150000,-0.0058
6/18/2020,7628,7540,7628,7496,491340,0.0117
6/19/2020,7716,7540,7760,7540,860380,0.0116
6/22/2020,7716,7760,7760,7672,1030000,0
6/23/2020,7716,7716,7760,7628,1130000,0
6/24/2020,7760,7716,7848,7672,1390000,0.0057
6/25/2020,7848,7584,7848,7584,1800000,0.0114
6/26/2020,7760,7848,7848,7716,1010000,-0.0112
6/29/2020,7672,7760,7760,7584,1580000,-0.0114
6/30/2020,7672,7716,7804,7584,1150000,0
7/1/2020,7804,7716,7804,7672,1140000,0.0172
7/2/2020,7804,7804,7848,7716,2990000,0
7/3/2020,7804,7848,7848,7804,999570,0
7/6/2020,7804,7804,7848,7716,1650000,0
7/7/2020,7848,7848,7892,7804,1590000,0.0057
7/8/2020,8113,7848,8245,7804,4220000,0.0337
7/9/2020,8289,8113,8377,8113,3510000,0.0217
7/10/2020,8157,8289,8289,8069,2560000,-0.0159
7/13/2020,8113,8157,8289,8069,1380000,-0.0054
7/14/2020,8113,8113,8157,8069,831510,0
7/15/2020,8377,8157,8466,8113,4580000,0.0326
7/16/2020,8598,8377,8686,8377,4490000,0.0263
7/17/2020,8642,8642,8642,8510,2180000,0.0051
7/20/2020,8730,8642,8774,8598,4050000,0.0102
7/21/2020,8907,8686,8907,8686,3540000,0.0202
7/22/2020,9039,8995,9171,8907,4010000,0.0149
7/23/2020,8951,9039,9127,8818,2890000,-0.0098
7/24/2020,8510,8951,8951,8333,7410000,-0.0493
7/27/2020,7804,8377,8377,7716,7660000,-0.0829
7/28/2020,8201,7848,8289,7804,3370000,0.0509
7/29/2020,7716,8201,8201,7540,3060000,-0.0591
7/30/2020,7804,7716,7937,7716,2430000,0.0114
7/31/2020,7937,7716,8069,7628,2170000,0.017
8/3/2020,8333,7981,8333,7937,3890000,0.05
8/4/2020,8377,8333,8554,8289,2730000,0.0053
8/5/2020,8422,8377,8510,8333,1750000,0.0053
8/6/2020,8598,8818,9700,8422,3760000,0.0209
8/7/2020,8554,8818,8818,8510,1590000,-0.0051
8/10/2020,8686,8554,8818,8554,2790000,0.0155
8/11/2020,8907,8730,8951,8686,4120000,0.0254
8/12/2020,9127,8907,9215,8907,6600000,0.0248
8/13/2020,9171,9083,9303,9083,3560000,0.0048
8/14/2020,8951,9171,9171,8951,2920000,-0.024
8/17/2020,9083,9039,9127,8907,1090000,0.0148
8/18/2020,9215,9083,9347,8995,3450000,0.0146
8/19/2020,9215,9215,9303,9171,2110000,0
8/20/2020,9215,9215,9392,9171,3160000,0
8/21/2020,9347,9215,9392,9215,2100000,0.0143
8/24/2020,9436,9303,9480,9303,4530000,0.0094
8/25/2020,9612,9524,9744,9480,9310000,0.0187
8/26/2020,9788,9612,10009,9612,3970000,0.0184
8/27/2020,9965,9788,9965,9788,2410000,0.018
8/28/2020,9965,10009,10009,9877,3140000,0
8/31/2020,9700,9965,10053,9612,6300000,-0.0265
9/1/2020,9744,9700,9788,9612,1300000,0.0045
9/3/2020,10097,9788,10229,9788,4260000,0.0362
9/4/2020,10009,10141,10141,9833,2610000,-0.0087
9/7/2020,9877,10009,10097,9877,2620000,-0.0132
9/8/2020,9921,9877,9965,9788,1610000,0.0045
9/9/2020,9877,9744,9877,9700,2000000,-0.0044
9/10/2020,9877,9921,9965,9833,1160000,0
9/11/2020,9921,9877,9921,9833,689000,0.0045
9/14/2020,10009,9921,10009,9921,1340000,0.0089
9/15/2020,10362,9965,10494,9965,4450000,0.0352
9/16/2020,10362,10450,10538,10273,1330000,0
9/17/2020,10362,10362,10450,10318,1620000,0
9/18/2020,11023,10362,11023,10362,5470000,0.0638
9/21/2020,11067,11023,11376,10979,2860000,0.004
9/22/2020,11067,11111,11155,10935,1470000,0
9/23/2020,11376,11067,11508,11067,6090000,0.0279
9/24/2020,11376,11332,11464,11243,3930000,0
9/25/2020,11684,11288,11684,11288,3010000,0.0271
9/28/2020,12037,11684,12037,11684,3050000,0.0302
9/29/2020,12213,12125,12346,11993,5190000,0.0147
9/30/2020,12213,12169,12302,11993,1920000,0
10/1/2020,12787,12213,12787,12213,4890000,0.0469
10/2/2020,12963,12787,13139,12522,7720000,0.0138
10/5/2020,13404,12875,13448,12875,4680000,0.034
10/6/2020,14859,13448,14903,13404,9270000,0.1086
10/7/2020,14771,14550,14991,14330,11830000,-0.0059
10/8/2020,14550,14771,14815,13095,7740000,-0.0149
10/9/2020,14550,14550,14683,14418,2610000,0
10/12/2020,14418,14550,14771,14330,5590000,-0.0091
10/13/2020,14065,14374,14418,13845,4640000,-0.0245
10/14/2020,13933,14065,14065,13404,4720000,-0.0094
10/15/2020,14153,13889,14153,13668,1300000,0.0158
10/16/2020,14639,14109,14903,14109,4080000,0.0343
10/19/2020,14903,14771,15035,14727,1990000,0.0181
10/20/2020,14815,14815,15212,14462,1570000,-0.0059
10/21/2020,14771,14815,14815,14506,2490000,-0.003
10/22/2020,14639,14771,14771,14550,793500,-0.009
10/23/2020,14771,14771,14859,14594,3330000,0.009
10/26/2020,14639,14771,14815,14374,2720000,-0.009
10/27/2020,14462,14639,14639,14330,2200000,-0.0121
10/28/2020,14374,14198,14462,13977,3720000,-0.0061
10/29/2020,14462,14109,14683,13977,2140000,0.0061
11/10/2020,14462,14991,15035,14462,3960000,0
11/11/2020,14418,14550,14572,14418,1890000,-0.003
11/12/2020,14484,14374,14550,14374,2060000,0.0046
11/13/2020,14528,14550,14550,14440,2490000,0.003
11/16/2020,14484,14550,14572,14396,1970000,-0.003
11/17/2020,14506,14484,14550,14462,2690000,0.0015
11/18/2020,14528,14374,14528,14374,2180000,0.0015
11/19/2020,14974,15185,15185,14868,2310000,0.0307
11/20/2020,14921,15027,15027,14868,798600,-0.0035
11/23/2020,14788,14921,14921,14550,933200,-0.0089
11/24/2020,14788,14788,14815,14550,1140000,0
11/25/2020,14815,14788,14815,14709,940800,0.0018
11/26/2020,14815,14788,14815,14630,979300,0
11/27/2020,14815,14788,14815,14736,673000,0
11/30/2020,14603,14815,14815,14603,591900,-0.0143
12/1/2020,15609,14392,15609,14392,6150000,0.0688
12/2/2020,16693,15926,16693,15873,3210000,0.0695
12/3/2020,17143,17593,17857,17143,2420000,0.0269
12/4/2020,17249,16931,17460,16429,2910000,0.0062
12/7/2020,16984,17249,17355,16878,1390000,-0.0153
12/8/2020,17249,16984,17646,16905,1700000,0.0156
12/9/2020,17037,17355,17381,17037,1550000,-0.0123
12/10/2020,16773,17037,17143,16693,1490000,-0.0155
12/11/2020,16984,16773,17196,16614,1830000,0.0126
12/14/2020,16852,16984,17143,16852,1470000,-0.0078
12/15/2020,16905,16825,17355,16773,1360000,0.0031
12/16/2020,17143,16905,17196,16878,1500000,0.0141
12/17/2020,17355,17196,17725,16931,3880000,0.0123
12/18/2020,17566,17460,17672,17275,1110000,0.0122
12/21/2020,17857,17566,17989,17566,1210000,0.0166
12/22/2020,17698,17725,17857,17540,1280000,-0.0089
12/23/2020,17328,17646,17698,17328,1600000,-0.0209
12/24/2020,16984,17328,17460,16825,1490000,-0.0199
12/25/2020,17355,16931,17407,16878,844800,0.0218
12/28/2020,17328,17566,17672,17169,1650000,-0.0015
12/29/2020,17407,17328,17407,17249,680800,0.0046
12/30/2020,17460,17566,17725,17407,1630000,0.003
12/31/2020,17143,17355,17513,17143,2630000,-0.0182
1/4/2021,17460,17381,17566,17302,1790000,0.0185
1/5/2021,18677,17460,18677,17460,4050000,0.0697
1/6/2021,18704,19048,19445,18677,1340000,0.0014
1/7/2021,18519,18677,18677,18307,1960000,-0.0099
1/8/2021,18386,18519,18783,18386,2440000,-0.0071
1/11/2021,18228,18519,18519,18201,1910000,-0.0086
1/12/2021,18228,18042,18466,18042,1140000,0
1/13/2021,18360,18466,18624,18333,1990000,0.0073
1/14/2021,18624,18386,18783,18386,1550000,0.0144
1/15/2021,18862,18783,19021,18783,1560000,0.0128
1/18/2021,18677,18836,18942,18677,1250000,-0.0098
1/19/2021,17460,18519,18677,17381,1950000,-0.0652
1/20/2021,17434,17460,17725,16270,1610000,-0.0015
1/21/2021,18042,17725,18042,17460,1150000,0.0349
1/22/2021,18069,18148,18148,17989,1220000,0.0015
1/25/2021,18069,18095,18095,17884,778100,0
1/26/2021,17513,18069,18069,17460,945000,-0.0307
1/27/2021,17698,17460,17937,17355,1590000,0.0106
1/28/2021,16482,16508,17460,16482,2040000,-0.0688
1/29/2021,16720,15450,16931,15450,865400,0.0144
2/1/2021,16429,16931,16931,16243,537300,-0.0174
2/2/2021,16905,16402,16931,16402,732800,0.029
2/3/2021,17937,17196,17937,16931,1020000,0.061
2/4/2021,17884,17989,17989,17619,594600,-0.0029
2/5/2021,18730,17937,18783,17884,2900000,0.0473
2/8/2021,18413,18783,19259,18042,2560000,-0.017
2/9/2021,19048,18201,19048,18201,2060000,0.0345
2/17/2021,19974,19048,20000,18995,2160000,0.0486
2/18/2021,19815,19947,19947,19471,1490000,-0.008
2/19/2021,19894,19471,20106,19471,1010000,0.004
2/22/2021,19947,20000,20053,19788,2130000,0.0027
2/23/2021,19683,19841,20053,18571,2650000,-0.0133
2/24/2021,19788,19709,20027,19709,1710000,0.0054
2/25/2021,20344,19788,20370,19788,1840000,0.0281
2/26/2021,21005,20106,21058,20106,2080000,0.0325
3/1/2021,22460,21693,22460,21640,1870000,0.0693
3/2/2021,23069,23545,23598,22540,2110000,0.0271
3/3/2021,22857,22804,22963,22778,1300000,-0.0092
3/4/2021,22222,22857,22884,22064,1960000,-0.0278
3/5/2021,22910,22222,23016,21587,962000,0.031
3/8/2021,22831,23228,23228,22751,918500,-0.0035
3/9/2021,22751,22751,22910,22593,608000,-0.0035
3/10/2021,22725,22672,22778,22646,604600,-0.0012
3/11/2021,22884,23175,23175,22857,640100,0.007
3/12/2021,22989,22937,23280,22937,841800,0.0046
3/15/2021,23122,23228,23280,23069,937600,0.0058
3/16/2021,23016,23228,23280,22963,610700,-0.0046
3/17/2021,24339,23016,24603,23016,2500000,0.0575
3/18/2021,24206,24339,24603,23863,1040000,-0.0054
3/19/2021,24180,24206,24233,24127,1240000,-0.0011
3/22/2021,23889,24339,24392,23863,1350000,-0.012
3/23/2021,23545,23889,23915,22751,1150000,-0.0144
3/24/2021,23175,23333,23545,23069,1410000,-0.0157
3/25/2021,22804,23175,23228,22751,1790000,-0.016
3/26/2021,22884,22804,23175,22222,1190000,0.0035
3/29/2021,23254,22910,23254,22884,472100,0.0162
3/30/2021,24550,23280,24603,23280,2220000,0.0557
3/31/2021,25609,24815,26085,24815,2760000,0.0431
4/1/2021,26402,25900,26455,25609,1880000,0.031
4/2/2021,26825,26402,27090,26191,1210000,0.016
4/5/2021,28201,28307,28307,26984,2500000,0.0513
4/6/2021,28360,28095,29365,28095,1690000,0.0056
4/7/2021,28201,28360,28360,27989,1170000,-0.0056
4/8/2021,27090,28201,28201,26455,2470000,-0.0394
4/9/2021,26825,26825,26878,26429,2660000,-0.0098
4/12/2021,28042,26825,28095,26825,824800,0.0454
4/13/2021,27513,28042,28201,27407,1250000,-0.0189
4/14/2021,27672,27302,27937,26984,1410000,0.0058
4/15/2021,27460,27725,28042,27196,1340000,-0.0077
4/16/2021,26984,27407,27460,26720,694800,-0.0173
4/19/2021,27513,26984,27566,26984,1070000,0.0196
4/20/2021,28572,27778,28889,27778,3490000,0.0385
4/22/2021,28201,28572,28836,28201,1420000,-0.013
4/23/2021,28201,28042,28201,27249,1770000,0
4/26/2021,28466,28307,28783,27937,1880000,0.0094
4/27/2021,28201,28466,28519,27566,1240000,-0.0093
4/28/2021,28995,28201,29101,28042,1910000,0.0281
4/29/2021,29418,29048,29471,29048,3610000,0.0146
5/4/2021,29312,28466,29418,28095,1160000,-0.0036
5/5/2021,29101,29630,29630,28730,2130000,-0.0072
5/6/2021,30952,29101,31111,29101,4040000,0.0636
5/7/2021,31058,30952,31217,30318,921400,0.0034
5/10/2021,31217,30900,31482,30900,1380000,0.0051
5/11/2021,32434,31746,32804,31482,2560000,0.039
5/12/2021,32593,32381,33069,32222,1970000,0.0049
5/13/2021,32381,32381,32751,32381,2130000,-0.0065
5/14/2021,32963,32381,33069,32011,2760000,0.018
5/17/2021,32275,32593,32963,32169,2100000,-0.0209
5/18/2021,31005,32064,32064,30476,4150000,-0.0393
5/19/2021,32011,31746,32275,30847,3400000,0.0324
5/20/2021,32698,32064,32804,32064,2710000,0.0215
5/21/2021,32434,32751,32804,32275,2270000,-0.0081
5/24/2021,32275,32434,32698,32169,2100000,-0.0049
5/25/2021,32275,32275,32275,32011,1620000,0
5/26/2021,33333,32434,33545,32434,3030000,0.0328
5/27/2021,33757,34392,34392,33598,3270000,0.0127
5/28/2021,34021,33863,34127,33598,1510000,0.0078
5/31/2021,36243,34286,36349,34127,2410000,0.0653
6/1/2021,37725,37037,38095,36508,3010000,0.0409
6/2/2021,38095,37460,38201,37037,2700000,0.0098
6/3/2021,39154,38095,39365,38095,2080000,0.0278
6/4/2021,39154,39630,40159,38783,2450000,0
6/7/2021,38201,39365,39577,36455,2440000,-0.0243
6/8/2021,36984,38201,38624,36508,2050000,-0.0319
6/9/2021,38889,37778,39259,37407,2200000,0.0515
6/10/2021,38445,38519,40000,37778,1440000,-0.0114
6/11/2021,39037,38519,39333,37407,2340000,0.0154
6/14/2021,38370,39037,39111,38296,1770000,-0.0171
6/15/2021,37630,38370,38370,37630,1400000,-0.0193
6/16/2021,36889,37037,37778,36852,1780000,-0.0197
6/17/2021,37037,35630,37407,35630,1000000,0.004
6/18/2021,37333,37778,37778,37037,666400,0.008
6/21/2021,37333,37482,38148,37333,1260000,0
6/22/2021,37482,37778,37778,37185,1400000,0.004
6/23/2021,37407,37630,38074,37407,1930000,-0.002
6/24/2021,37037,37407,37778,36889,830000,-0.0099
6/25/2021,36370,37037,37037,36148,1420000,-0.018
6/28/2021,37000,36370,37407,35556,3270000,0.0173
6/29/2021,37037,37333,37704,36963,1400000,0.001
6/30/2021,36630,37037,37185,36519,579300,-0.011
7/1/2021,36370,36370,37037,36148,1010000,-0.0071
7/2/2021,37111,36667,37630,36370,2020000,0.0204
7/5/2021,37185,37778,37778,36778,1750000,0.002
7/6/2021,37407,37333,38445,37185,6580000,0.006
7/7/2021,36889,37185,37185,35556,1980000,-0.0139
7/8/2021,38074,37000,38296,36741,4580000,0.0321
7/9/2021,38815,38074,40000,37482,8130000,0.0195
7/12/2021,36445,38519,38519,36111,3790000,-0.0611
7/13/2021,35333,37185,37185,34815,4530000,-0.0305
7/14/2021,32889,34296,35185,32889,5920000,-0.0692
7/15/2021,33259,32593,34074,31482,2800000,0.0113
7/16/2021,33222,33704,33926,33148,1070000,-0.0011
7/19/2021,30926,31926,31926,30926,2920000,-0.0691
7/20/2021,31111,30370,31111,28889,5180000,0.006
7/21/2021,30445,31852,31852,30445,995400,-0.0214
7/22/2021,30889,30370,31037,29630,1620000,0.0146
7/23/2021,29778,30667,30741,29778,1960000,-0.036
7/26/2021,28556,28926,29630,28296,2300000,-0.041
7/27/2021,29407,28963,29630,28741,1210000,0.0298
7/28/2021,29852,28889,30445,28889,1650000,0.0151
7/29/2021,30037,29889,30259,29889,1020000,0.0062
7/30/2021,30815,30074,30889,30074,2540000,0.0259
8/2/2021,30926,30815,31074,30370,2720000,0.0036
8/3/2021,30815,31037,31111,30593,1730000,-0.0036
8/4/2021,30630,30852,30889,30519,1620000,-0.006
8/5/2021,31111,30630,31259,30370,2830000,0.0157
8/6/2021,30889,31259,31296,30889,1750000,-0.0071
8/9/2021,31111,30778,31222,30482,1770000,0.0072
8/10/2021,30963,31482,31482,30926,2020000,-0.0048
8/11/2021,30815,31037,31407,30778,1790000,-0.0048
8/12/2021,30370,30815,30889,30370,2500000,-0.0144
8/13/2021,30222,30370,30593,29926,1860000,-0.0049
8/16/2021,30963,30222,31037,29926,2540000,0.0245
8/17/2021,30852,31333,31370,30741,1980000,-0.0036
8/18/2021,30445,30852,30889,30370,2790000,-0.0132
8/19/2021,30037,30296,30370,30000,1390000,-0.0134
8/20/2021,28667,30222,30222,28000,3520000,-0.0456
8/23/2021,26667,28519,28667,26667,6560000,-0.0698
8/24/2021,26556,26445,27111,25741,1900000,-0.0042
8/25/2021,27407,26704,27778,26704,1220000,0.0321
8/26/2021,26889,27407,27630,26815,1080000,-0.0189
8/27/2021,26667,26370,26889,25556,2080000,-0.0083
8/30/2021,27000,26667,27111,26519,1540000,0.0125
8/31/2021,26852,27407,27630,26667,1240000,-0.0055
9/1/2021,26704,26667,26815,26593,844200,-0.0055
9/6/2021,26519,26667,26815,26296,1400000,-0.0069
9/7/2021,27037,26593,27370,26593,2000000,0.0196
9/8/2021,27074,27259,27593,26963,1840000,0.0014
9/9/2021,27111,27111,27111,26815,620700,0.0014
9/10/2021,26889,27148,27185,26741,982300,-0.0082
9/13/2021,26593,26815,26889,26445,1170000,-0.011
9/14/2021,26222,26593,26593,26185,1160000,-0.0139
9/15/2021,26037,26074,26222,25926,775600,-0.0071
9/16/2021,26074,26148,26889,26037,607500,0.0014
9/17/2021,26667,26111,26815,26074,986300,0.0227
9/20/2021,28519,26963,28519,26963,5420000,0.0694
9/21/2021,29259,28519,29259,28222,4750000,0.026
9/22/2021,28741,29630,29630,28667,1450000,-0.0177
9/23/2021,28000,28593,28741,27963,4070000,-0.0258
9/24/2021,28482,28148,28667,28148,2920000,0.0172
9/27/2021,27037,28370,28482,27037,2070000,-0.0507
9/28/2021,27037,27111,27407,26741,1340000,0
9/29/2021,26630,27000,27074,26333,2210000,-0.0151
9/30/2021,26185,26593,27000,26074,2770000,-0.0167
10/1/2021,25407,26185,26333,25407,2250000,-0.0297
10/4/2021,24630,25482,25852,24630,3060000,-0.0306
10/5/2021,25519,24741,25519,24741,1940000,0.0361
10/6/2021,25556,25519,25778,25407,1150000,0.0015
10/7/2021,25445,25482,25741,25037,1350000,-0.0043
10/8/2021,25630,25630,25667,25185,1530000,0.0073
10/11/2021,26407,25852,26445,25852,1900000,0.0303
10/12/2021,26741,26815,27037,26630,1870000,0.0126
10/13/2021,26815,26815,26889,26296,1460000,0.0028
10/14/2021,26963,26963,27407,26778,1110000,0.0055
10/15/2021,27185,26963,27333,26667,1690000,0.0082
10/18/2021,27074,27185,27333,26667,1170000,-0.0041
10/19/2021,26963,27148,27148,26593,1060000,-0.0041
10/20/2021,27111,26815,27407,26556,1700000,0.0055
10/21/2021,27333,27185,27630,26963,2250000,0.0082
10/22/2021,27333,27370,27593,27000,1250000,0
10/25/2021,26778,27333,27333,26667,891000,-0.0203
10/26/2021,27259,26667,27259,26445,1600000,0.018
10/27/2021,27482,27407,27519,26889,2460000,0.0082
10/28/2021,27556,27482,27778,27037,1550000,0.0027
10/29/2021,27407,27519,27556,27111,1420000,-0.0054
11/1/2021,27111,27407,27482,27074,1140000,-0.0108
11/2/2021,27741,27074,27741,26778,1950000,0.0232
11/3/2021,28667,27815,28889,27778,4100000,0.0334
11/4/2021,28370,28815,28926,28259,906500,-0.0103
11/5/2021,28148,28445,28482,27778,1020000,-0.0078
11/8/2021,27889,28148,28889,27704,2080000,-0.0092
11/9/2021,28148,27926,28370,27852,1840000,0.0093
11/10/2021,28074,28148,28222,27889,1330000,-0.0026
11/11/2021,28000,28074,28148,27185,2230000,-0.0026
11/12/2021,28370,28074,28407,27407,1330000,0.0132
11/15/2021,28407,28889,28889,28259,2360000,0.0013
11/16/2021,28185,28296,28741,28037,2280000,-0.0078
11/17/2021,28407,28148,28519,28000,1910000,0.0079
11/18/2021,28000,28407,28407,27889,1690000,-0.0143
11/19/2021,28889,28000,29259,27889,8040000,0.0317
11/22/2021,30889,29556,30889,29333,11310000,0.0692
11/23/2021,31037,31185,31259,30074,3670000,0.0048
11/24/2021,33185,30889,33185,30741,11070000,0.0692
11/25/2021,33074,33556,33852,32593,4510000,-0.0033
11/26/2021,33333,33148,34296,32667,5650000,0.0078
11/29/2021,32333,32741,33037,31852,4890000,-0.03
11/30/2021,31259,32815,33074,30074,6860000,-0.0332
12/1/2021,31852,31333,31852,30630,4790000,0.019
12/2/2021,31778,32148,32667,31630,2950000,-0.0023
12/3/2021,31407,31556,32889,31407,4220000,-0.0117
12/6/2021,30074,31704,31704,29222,4870000,-0.0425
12/7/2021,30333,30222,30741,30000,1640000,0.0086
12/8/2021,30963,30370,31815,30185,1910000,0.0208
12/9/2021,31482,31111,31482,30963,1990000,0.0167
12/10/2021,31852,31963,32259,31667,2940000,0.0118
12/13/2021,31852,32222,32222,31296,3000000,0
12/14/2021,31704,31667,32222,31333,1770000,-0.0047
12/15/2021,32370,31926,32519,31519,3390000,0.021
12/16/2021,32593,32593,33259,32519,3360000,0.0069
12/17/2021,32482,32926,33037,32296,1850000,-0.0034
12/20/2021,33704,32482,33704,32148,5520000,0.0376
12/21/2021,32667,33667,33704,32667,2660000,-0.0308
12/22/2021,32222,32667,32741,30815,4590000,-0.0136
12/23/2021,31259,31704,31704,30185,4080000,-0.0299
12/24/2021,32333,30889,32593,30815,2180000,0.0344
12/27/2021,32000,32593,32593,30741,1340000,-0.0103
12/28/2021,31778,31778,32593,31333,1970000,-0.0069
