Date,Close,Open,High,Low,Vol.,Change %
11-08-20,63047,63354,63431,62817,399290,0.24%
12-08-20,63047,63047,63200,62893,396110,0.00%
13-08-20,63738,63661,63738,62970,491670,1.10%
14-08-20,62970,63738,63815,62893,1050000,-1.20%
17-08-20,63200,62970,63661,62740,496980,0.37%
18-08-20,63200,63200,63431,62740,423240,0.00%
19-08-20,63738,63200,63738,62970,748740,0.85%
20-08-20,63738,63738,64890,63738,1400000,0.00%
21-08-20,63661,63738,63892,63431,1640000,-0.12%
24-08-20,64429,63738,64967,63738,1950000,1.21%
25-08-20,64429,64429,65197,64429,2230000,0.00%
26-08-20,64122,64429,64429,64045,2020000,-0.48%
27-08-20,64122,64122,64429,63892,1280000,0.00%
28-08-20,64045,64199,64429,63968,2100000,-0.12%
31-08-20,63738,64506,64890,63584,1240000,-0.48%
01-09-20,63738,63738,63968,63661,2070000,0.00%
03-09-20,66195,64276,66426,64276,3190000,3.85%
04-09-20,65197,65274,66119,65120,3090000,-1.51%
07-09-20,64199,65043,65351,64199,1510000,-1.53%
08-09-20,63354,64199,64429,63200,2530000,-1.32%
09-09-20,63124,62970,63892,62586,1880000,-0.36%
10-09-20,63047,63738,63968,63047,880060,-0.12%
11-09-20,63200,63047,63431,62817,849420,0.24%
14-09-20,63738,63584,63815,63508,758810,0.85%
15-09-20,63354,63738,64122,63354,1270000,-0.60%
16-09-20,63661,63431,63815,62970,801370,0.48%
17-09-20,63354,63354,63738,62970,1330000,-0.48%
18-09-20,63661,63277,63738,63277,1520000,0.48%
21-09-20,63738,63815,64199,63738,2130000,0.12%
22-09-20,64506,63738,64813,63584,2230000,1.20%
23-09-20,65581,64660,65658,64660,1780000,1.67%
24-09-20,66119,64583,66195,64583,2080000,0.82%
25-09-20,66042,66119,66195,65658,1410000,-0.12%
28-09-20,66042,65888,66195,65581,1600000,0.00%
29-09-20,64967,66042,66119,64352,2050000,-1.63%
30-09-20,64583,65274,65274,64352,745760,-0.59%
01-10-20,65120,65351,65351,64660,468330,0.83%
02-10-20,64506,65120,65274,61434,1140000,-0.94%
05-10-20,64122,64890,65274,64045,1040000,-0.60%
06-10-20,64429,64352,64813,63892,1410000,0.48%
07-10-20,65274,64199,65427,63815,1260000,1.31%
08-10-20,65120,65658,65658,64352,700700,-0.24%
09-10-20,65120,64890,65274,64890,467270,0.00%
12-10-20,65965,66042,66810,65120,2010000,1.30%
13-10-20,66426,66042,66733,65658,1040000,0.70%
14-10-20,67731,66656,68346,66579,1540000,1.96%
15-10-20,68038,67731,68038,66656,1820000,0.45%
16-10-20,67731,67962,68038,67194,853450,-0.45%
19-10-20,67194,67578,67808,67194,1340000,-0.79%
20-10-20,67347,66810,67424,66733,1370000,0.23%
21-10-20,66195,67424,68038,65965,1850000,-1.71%
22-10-20,66503,66119,66503,65351,1690000,0.47%
23-10-20,67194,66733,67194,66579,839390,1.04%
26-10-20,66042,67194,67424,66042,1160000,-1.71%
27-10-20,66042,66042,67040,65658,1490000,0.00%
28-10-20,64660,66042,66426,64122,1110000,-2.09%
29-10-20,64199,64813,65120,64122,975780,-0.71%
30-10-20,63738,64199,64813,63584,1390000,-0.72%
02-11-20,65888,63738,65888,63738,467400,3.37%
03-11-20,65274,65888,65965,65043,393710,-0.93%
04-11-20,65274,65274,65658,64736,503590,0.00%
05-11-20,65274,65658,65658,65120,648160,0.00%
06-11-20,65274,65351,65351,64506,412350,0.00%
09-11-20,65658,65274,65888,65120,1280000,0.59%
10-11-20,65351,66119,67040,65351,1930000,-0.47%
11-11-20,65197,65658,66503,65197,1320000,-0.24%
12-11-20,66349,65811,66426,65735,517230,1.77%
13-11-20,66733,66503,66733,66195,533160,0.58%
16-11-20,65888,66963,67424,65274,1600000,-1.27%
17-11-20,67270,65888,67270,65658,699570,2.10%
18-11-20,67270,67270,67347,66810,1160000,0.00%
19-11-20,69267,67347,69267,67117,3300000,2.97%
20-11-20,71033,69881,71033,69190,1570000,2.55%
23-11-20,70342,70726,70957,69881,827910,-0.97%
24-11-20,70957,70649,70957,69728,1270000,0.87%
25-11-20,71801,71033,72339,70880,1390000,1.19%
26-11-20,72185,71801,72185,71110,891090,0.53%
27-11-20,72569,72185,72569,71571,1540000,0.53%
30-11-20,71417,71955,72185,70265,1850000,-1.59%
01-12-20,70649,69651,71571,69651,1480000,-1.08%
02-12-20,71801,70649,71801,70265,952800,1.63%
03-12-20,71801,71801,72108,70957,940110,0.00%
04-12-20,69958,71571,71801,69958,1100000,-2.57%
07-12-20,71494,70189,71648,70189,1210000,2.20%
08-12-20,71494,71417,72108,70265,896800,0.00%
09-12-20,74105,71878,74105,71571,1530000,3.65%
10-12-20,74643,74105,75027,74028,1660000,0.73%
11-12-20,74643,74643,74719,73644,990420,0.00%
14-12-20,76716,74643,76716,73644,1190000,2.78%
15-12-20,75103,76025,76639,74105,1830000,-2.10%
16-12-20,76716,75641,76716,75103,945130,2.15%
17-12-20,73721,75718,75718,72953,2940000,-3.90%
18-12-20,75948,73721,75948,73721,1340000,3.02%
21-12-20,76567,76567,76645,75329,889410,0.82%
22-12-20,75793,75871,75948,75484,955520,-1.01%
23-12-20,75484,75484,76258,75019,850310,-0.41%
24-12-20,75329,75793,75793,74322,1040000,-0.21%
25-12-20,75561,75096,75561,74864,401890,0.31%
28-12-20,75871,75871,76025,75329,1070000,0.41%
29-12-20,76800,75871,77264,75716,888750,1.22%
30-12-20,75793,76800,77109,75484,650130,-1.31%
31-12-20,75793,75793,76645,75096,468470,0.00%
04-01-21,76645,75871,77264,75329,1090000,1.12%
05-01-21,76877,76645,77884,76645,943220,0.30%
06-01-21,81290,77032,82219,76877,2650000,5.74%
07-01-21,82838,80516,84000,80516,1130000,1.90%
08-01-21,81135,83613,83613,80903,1230000,-2.06%
11-01-21,80903,80980,81832,80593,1080000,-0.29%
12-01-21,81755,81755,81755,80671,810130,1.05%
13-01-21,81135,81755,82142,80516,1360000,-0.76%
14-01-21,80438,81290,81445,79974,1060000,-0.86%
15-01-21,79896,81135,81213,79355,1400000,-0.67%
18-01-21,79974,80129,81290,79742,1350000,0.10%
19-01-21,76645,79819,79974,74400,1440000,-4.16%
20-01-21,76722,76645,81987,75871,2670000,0.10%
21-01-21,79742,76722,79742,75871,1640000,3.94%
22-01-21,79742,79742,80516,78967,1620000,0.00%
25-01-21,79355,78271,79742,78271,926250,-0.49%
26-01-21,78116,79355,79355,76645,1240000,-1.56%
27-01-21,75406,76722,77419,72696,2000000,-3.47%
28-01-21,70142,71226,72232,70142,1540000,-6.98%
29-01-21,72000,66193,75019,66193,1730000,2.65%
01-02-21,70529,74322,74322,70451,1670000,-2.04%
02-02-21,74709,71226,74864,71226,1360000,5.93%
03-02-21,76567,75793,76645,74787,1860000,2.49%
04-02-21,76567,76567,76645,72696,1230000,0.00%
05-02-21,77419,76567,77419,75793,1150000,1.11%
08-02-21,72851,76645,77264,72077,3700000,-5.90%
09-02-21,75251,75096,75406,72077,3800000,3.29%
17-02-21,77419,75484,77419,75484,1350000,2.88%
18-02-21,78967,76645,78967,75871,2160000,2.00%
19-02-21,78425,76800,78735,76722,2360000,-0.69%
22-02-21,77884,77806,78967,77651,1770000,-0.69%
23-02-21,77419,77419,78193,76800,1840000,-0.60%
24-02-21,75948,77806,78193,74709,1610000,-1.90%
25-02-21,76025,76645,77032,75561,1140000,0.10%
26-02-21,76025,75329,76645,75096,1370000,0.00%
01-03-21,76800,76025,76877,76025,1160000,1.02%
02-03-21,76877,77419,78813,75871,1520000,0.10%
03-03-21,76180,76103,76955,76025,1170000,-0.91%
04-03-21,75329,76335,77032,72077,1430000,-1.12%
05-03-21,74632,75174,75251,73548,2120000,-0.93%
08-03-21,73703,75096,75096,73548,1920000,-1.24%
09-03-21,73548,73548,73548,72077,1720000,-0.21%
10-03-21,73935,73548,74167,72774,1360000,0.53%
11-03-21,74555,74167,74942,74167,1290000,0.84%
12-03-21,74167,74555,74709,73161,1610000,-0.52%
15-03-21,74555,74322,75096,73935,1840000,0.52%
16-03-21,74090,74322,74322,73626,836800,-0.62%
17-03-21,74013,73935,74167,73548,1580000,-0.10%
18-03-21,75484,74477,75484,73935,2050000,1.99%
19-03-21,72929,75174,75174,72929,2040000,-3.38%
22-03-21,75096,74322,75484,73858,2430000,2.97%
23-03-21,74167,75019,75019,73858,1200000,-1.24%
24-03-21,73316,73548,74245,72851,1820000,-1.15%
25-03-21,73626,73316,74322,73161,1480000,0.42%
26-03-21,73471,73548,73935,72542,1530000,-0.21%
29-03-21,73780,73703,74167,72387,1530000,0.42%
30-03-21,73393,73780,73780,72851,2230000,-0.52%
31-03-21,73393,73161,73626,72851,1210000,0.00%
01-04-21,75019,73703,75638,73703,3440000,2.22%
02-04-21,75716,75484,76258,75019,2910000,0.93%
05-04-21,78967,77419,79587,76335,4580000,4.29%
06-04-21,78890,78967,79355,77806,2860000,-0.10%
07-04-21,78890,78193,78967,77729,1510000,0.00%
08-04-21,77419,78890,78890,77032,2010000,-1.86%
09-04-21,75484,77032,77032,75484,2680000,-2.50%
12-04-21,76567,76258,76800,75406,3410000,1.43%
13-04-21,75484,77419,77419,75484,2130000,-1.41%
14-04-21,76413,75329,76413,75019,1710000,1.23%
15-04-21,75484,77264,77264,74942,2750000,-1.22%
16-04-21,74555,75329,76258,74322,1930000,-1.23%
19-04-21,76258,75096,76258,74167,1770000,2.28%
20-04-21,79742,76722,81290,76258,8010000,4.57%
22-04-21,79742,79742,81755,79122,3800000,0.00%
23-04-21,80516,79742,80516,77806,2920000,0.97%
26-04-21,76335,80516,80516,75793,4590000,-5.19%
27-04-21,76645,76335,77109,75638,1520000,0.41%
28-04-21,76645,76645,76877,75638,1820000,0.00%
29-04-21,77419,76645,77419,75871,2060000,1.01%
04-05-21,76722,76645,77109,75871,1910000,-0.90%
05-05-21,78348,76722,78967,76722,2330000,2.12%
06-05-21,76877,78348,78735,76645,1480000,-1.88%
07-05-21,75096,76567,76645,74864,2920000,-2.32%
10-05-21,75948,74864,76025,74245,2140000,1.13%
11-05-21,75793,76025,76877,75484,1490000,-0.20%
12-05-21,75329,75793,75793,75096,1550000,-0.61%
13-05-21,74942,75251,75716,74942,2170000,-0.51%
14-05-21,75019,75406,76103,74787,1790000,0.10%
17-05-21,74322,75174,75329,74167,2190000,-0.93%
18-05-21,73238,73780,74322,73161,2680000,-1.46%
19-05-21,72851,73238,73238,72619,2140000,-0.53%
20-05-21,76645,72851,76645,72851,2430000,5.21%
21-05-21,74942,74555,75871,74322,1860000,-2.22%
24-05-21,75406,75484,76258,74709,2320000,0.62%
25-05-21,77264,75406,77419,75406,4870000,2.46%
26-05-21,77729,77342,78813,77187,3010000,0.60%
27-05-21,76413,77729,77729,75871,1860000,-1.69%
28-05-21,77109,76645,78271,75561,2800000,0.91%
31-05-21,76335,78193,78193,76103,3340000,-1.00%
01-06-21,80284,76955,80671,76413,5780000,5.17%
02-06-21,82064,80516,83225,80284,5450000,2.22%
03-06-21,82606,82142,83613,82064,3580000,0.66%
04-06-21,81213,82451,82451,80593,3070000,-1.69%
07-06-21,79742,80748,81213,78348,3790000,-1.81%
08-06-21,77419,79742,80516,77419,3000000,-2.91%
09-06-21,78967,77419,78967,76800,3050000,2.00%
10-06-21,78813,78967,79664,77419,2890000,-0.20%
11-06-21,79587,78271,80129,77806,2610000,0.98%
14-06-21,78967,79045,80051,78425,1860000,-0.78%
15-06-21,79587,79045,79742,78193,1810000,0.79%
16-06-21,80516,79355,82064,79355,3700000,1.17%
17-06-21,80671,80516,81290,78967,1990000,0.19%
18-06-21,84000,80903,84387,80748,4130000,4.13%
21-06-21,82529,83613,83767,82064,2690000,-1.75%
22-06-21,83303,82916,84000,82451,1890000,0.94%
23-06-21,84929,83613,85935,82838,2870000,1.95%
24-06-21,85703,85161,85780,83458,1460000,0.91%
25-06-21,87174,85703,87329,84309,2150000,1.72%
28-06-21,87174,87174,87484,86013,1950000,0.00%
29-06-21,88258,86709,88258,86322,2360000,1.24%
30-06-21,90116,88258,90735,88258,3530000,2.11%
01-07-21,90116,90348,90425,89032,2340000,0.00%
02-07-21,88954,90116,90271,88258,2200000,-1.29%
05-07-21,87948,88180,88180,85858,2610000,-1.13%
06-07-21,86709,87096,89032,86709,2130000,-1.41%
07-07-21,87793,86709,87793,82064,3420000,1.25%
08-07-21,85935,86090,87484,84387,1770000,-2.12%
09-07-21,85006,85161,86013,82684,3750000,-1.08%
12-07-21,82916,84774,84774,79819,3170000,-2.46%
13-07-21,80051,82761,82761,79045,2380000,-3.46%
14-07-21,78813,80051,80129,77419,2870000,-1.55%
15-07-21,79355,77574,80903,77574,2960000,0.69%
16-07-21,79355,79355,80051,78193,1870000,0.00%
19-07-21,75096,77419,77574,74245,3240000,-5.37%
20-07-21,77574,75716,78193,72387,3040000,3.30%
21-07-21,76645,77032,77806,76103,1870000,-1.20%
22-07-21,77651,76567,77961,75871,1860000,1.31%
23-07-21,75096,76877,77264,75096,2170000,-3.29%
26-07-21,74322,74709,75484,74090,1610000,-1.03%
27-07-21,73548,75484,75561,73548,3390000,-1.04%
28-07-21,75096,73626,75096,73626,1900000,2.10%
29-07-21,75793,75406,75793,75096,1520000,0.93%
30-07-21,75871,75329,76490,75251,1730000,0.10%
02-08-21,75096,75096,76413,74632,1640000,-1.02%
03-08-21,76490,75174,76490,75096,1620000,1.86%
04-08-21,76258,76800,76877,75948,1480000,-0.30%
05-08-21,76955,75871,77032,75793,1440000,0.91%
06-08-21,75948,77264,77264,75948,1420000,-1.31%
09-08-21,76103,75948,76567,75638,1570000,0.20%
10-08-21,76645,76645,76800,76258,1990000,0.71%
11-08-21,77806,76877,78735,76722,2180000,1.51%
12-08-21,77342,77806,78038,77032,1260000,-0.60%
13-08-21,77109,77342,77342,76103,1700000,-0.30%
16-08-21,77884,77109,77884,76645,2540000,1.01%
17-08-21,78193,79355,79742,78193,2150000,0.40%
18-08-21,78193,78193,79355,77187,2360000,0.00%
19-08-21,79587,77961,79742,77264,3290000,1.78%
20-08-21,77496,78348,78890,76955,2290000,-2.63%
23-08-21,75329,76645,77419,74787,2730000,-2.80%
24-08-21,75096,76800,76800,74709,1360000,-0.31%
25-08-21,75484,75096,76645,74942,1360000,0.52%
26-08-21,74942,75716,76645,74942,1370000,-0.72%
27-08-21,75716,74322,76258,74322,1410000,1.03%
30-08-21,76877,76180,76955,75716,1560000,1.53%
31-08-21,76955,77032,77342,76103,953810,0.10%
01-09-21,76955,76955,77342,74322,1160000,0.00%
06-09-21,77419,76955,77496,76955,1150000,0.60%
07-09-21,77419,77342,78038,77264,1330000,0.00%
08-09-21,77187,77419,77496,74942,1100000,-0.30%
09-09-21,76877,77187,77496,76335,1040000,-0.40%
10-09-21,76800,77264,77264,76335,1090000,-0.10%
13-09-21,75948,76490,76645,75948,1330000,-1.11%
14-09-21,76103,75948,76258,75096,1570000,0.20%
15-09-21,75174,76103,76103,75174,1020000,-1.22%
16-09-21,75948,76567,76567,75484,727830,1.03%
17-09-21,75251,75484,76180,75251,1280000,-0.92%
20-09-21,77109,75329,78193,75329,1630000,2.47%
21-09-21,75871,77032,77264,75871,1100000,-1.61%
22-09-21,77032,76180,77032,75871,462930,1.53%
23-09-21,77032,77109,77729,76258,862580,0.00%
24-09-21,77032,77032,77264,76877,580200,0.00%
27-09-21,75871,77032,77187,75871,593980,-1.51%
28-09-21,76800,75716,76877,75484,618220,1.22%
29-09-21,76258,77032,77032,75484,720940,-0.71%
30-09-21,75251,76258,76335,75174,1530000,-1.32%
01-10-21,74245,75329,76025,74167,2060000,-1.34%
04-10-21,73238,74322,74709,73084,1170000,-1.36%
05-10-21,74013,73626,74400,73626,1240000,1.06%
06-10-21,74013,74013,74013,73393,881970,0.00%
07-10-21,74942,74013,74942,73548,1020000,1.26%
08-10-21,75096,74787,75096,74013,889370,0.21%
11-10-21,75484,75096,76180,74942,1400000,0.52%
12-10-21,75096,76103,76103,75096,971160,-0.51%
13-10-21,75096,75793,75871,75096,1820000,0.00%
14-10-21,74864,75096,75251,74245,2280000,-0.31%
15-10-21,74709,74942,75329,74709,933390,-0.21%
18-10-21,74322,74555,75096,73548,1590000,-0.52%
19-10-21,74632,74400,74709,73703,1070000,0.42%
20-10-21,73548,74632,74864,72774,1990000,-1.45%
21-10-21,72774,73858,74322,72774,1560000,-1.05%
22-10-21,73006,73548,73548,72774,306240,0.32%
25-10-21,72851,74245,74245,72851,1020000,-0.21%
26-10-21,72774,72851,73238,72464,806430,-0.11%
27-10-21,74400,73238,74709,73006,1820000,2.23%
28-10-21,75793,74787,75793,74400,2260000,1.87%
29-10-21,75871,75329,76180,75019,1610000,0.10%
01-11-21,75096,75948,76025,75096,1350000,-1.02%
02-11-21,75793,75406,75871,75329,1030000,0.93%
03-11-21,76413,75638,76490,75329,2340000,0.82%
04-11-21,76180,76413,76490,75251,1260000,-0.30%
05-11-21,75484,75484,76645,75096,1440000,-0.91%
08-11-21,76025,75948,76180,75484,1510000,0.72%
09-11-21,75174,75871,76335,75096,1760000,-1.12%
10-11-21,75561,75174,76025,74942,1090000,0.51%
11-11-21,76103,75716,76877,75096,1420000,0.72%
12-11-21,76025,76103,76103,75484,784490,-0.10%
15-11-21,75638,76103,76645,75251,978310,-0.51%
16-11-21,75251,75638,76258,75096,901240,-0.51%
17-11-21,75871,75251,75948,75251,1010000,0.82%
18-11-21,75096,76103,76103,75096,905580,-1.02%
19-11-21,75174,75251,75793,75174,526990,0.10%
22-11-21,76490,75329,76567,75174,1300000,1.75%
23-11-21,76722,76645,76722,76025,700780,0.30%
24-11-21,81135,76800,81755,76800,2400000,5.75%
25-11-21,82916,81290,83613,80980,1880000,2.20%
26-11-21,81290,82606,83767,80516,1120000,-1.96%
29-11-21,78271,79974,81213,78193,1090000,-3.71%
30-11-21,76567,80516,80516,76567,1710000,-2.18%
01-12-21,76645,76955,78580,76103,703710,0.10%
02-12-21,76722,77651,78038,76490,1010000,0.10%
03-12-21,75871,76800,78038,75484,1020000,-1.11%
06-12-21,73858,75871,77419,73858,1290000,-2.65%
07-12-21,76025,74400,76955,74400,1050000,2.93%
08-12-21,76413,75871,76955,75871,647570,0.51%
09-12-21,76800,75406,76955,75329,1030000,0.51%
10-12-21,77419,78193,79587,77342,2400000,0.81%
13-12-21,77109,78967,78967,76800,1320000,-0.40%
14-12-21,76877,77109,77806,76722,1100000,-0.30%
15-12-21,77342,77032,77961,76645,934420,0.60%
16-12-21,76722,78038,78038,75948,1340000,-0.80%
17-12-21,74709,77419,77419,74709,4430000,-2.62%
20-12-21,77032,76258,77032,75948,940280,3.11%
21-12-21,76567,76645,77264,76258,987750,-0.60%
22-12-21,76900,77000,77800,76600,1920000,0.43%
23-12-21,76500,77500,78900,76500,1490000,-0.52%
24-12-21,78500,76800,78500,76800,849400,2.61%
27-12-21,79800,78900,80300,77900,934100,1.66%
28-12-21,80000,80000,81000,78000,1170000,0.25%
29-12-21,79500,79500,79800,79100,440000,-0.63%
30-12-21,78400,79800,79900,77700,920300,-1.38%
31-12-21,78800,79000,79200,78400,422000,0.51%
04-01-22,79000,79000,79400,78000,1130000,0.25%
05-01-22,78000,79000,80400,78000,1600000,-1.27%
06-01-22,79100,78600,79900,77900,1220000,1.41%
07-01-22,79800,79600,79900,78200,966200,0.88%
10-01-22,79500,79700,79900,78500,1100000,-0.38%
11-01-22,79400,80000,80000,78500,952700,-0.13%
12-01-22,80000,79400,80000,78000,1800000,0.76%
13-01-22,81900,80500,84400,80200,2530000,2.38%
14-01-22,83400,81900,83400,81000,1520000,1.83%
17-01-22,86200,83000,88000,82300,2630000,3.36%
18-01-22,87600,85500,87600,84000,1700000,1.62%
19-01-22,86800,87500,87500,85000,914800,-0.91%
20-01-22,87100,85200,87500,83100,2790000,0.35%
21-01-22,89200,86900,90000,86100,2500000,2.41%
24-01-22,93000,89400,93500,88200,2730000,4.26%
25-01-22,95800,92500,96000,89000,2400000,3.01%
26-01-22,94500,95800,95800,92600,2520000,-1.36%
27-01-22,91000,93000,94500,90400,1730000,-3.70%
28-01-22,89000,91000,92000,89000,2060000,-2.20%
07-02-22,92400,90600,92900,89500,1620000,3.82%
08-02-22,92000,92400,92400,90100,1150000,-0.43%
09-02-22,90800,91200,91900,90300,1580000,-1.30%
10-02-22,91300,91100,93400,91000,1830000,0.55%
11-02-22,90000,91300,91600,90000,1160000,-1.42%
14-02-22,86000,88100,88800,86000,3630000,-4.44%
15-02-22,87000,86000,88300,83800,2450000,1.16%
16-02-22,87000,87500,87900,86400,1290000,0.00%
17-02-22,87500,87000,87700,86800,1430000,0.57%
18-02-22,87200,86400,87500,86400,1070000,-0.34%
21-02-22,87400,86600,87600,86600,1020000,0.23%
22-02-22,86800,87000,87000,85000,1540000,-0.69%
23-02-22,86900,87000,87000,85800,986300,0.12%
24-02-22,85300,86700,86800,85000,2080000,-1.84%
25-02-22,85100,85300,85900,85000,1620000,-0.23%
28-02-22,84500,85100,85100,84400,1320000,-0.71%
01-03-22,85000,84500,85400,84100,1300000,0.59%
02-03-22,85000,85600,85600,84200,1660000,0.00%
03-03-22,85500,85000,85500,84700,1050000,0.59%
04-03-22,84900,85200,85500,84800,1060000,-0.70%
07-03-22,84900,84300,84900,83900,1000000,0.00%
08-03-22,81500,83800,84500,81500,2940000,-4.00%
09-03-22,83000,81800,83100,81700,1330000,1.84%
10-03-22,83500,83000,83700,82900,1150000,0.60%
11-03-22,83800,83700,83900,83000,876100,0.36%
14-03-22,84200,83300,84200,83200,1440000,0.48%
15-03-22,81100,84000,84100,81000,2390000,-3.68%
16-03-22,82500,81300,83200,81300,1000000,1.73%
17-03-22,83000,83000,83500,82700,1220000,0.61%
18-03-22,84200,83100,85200,82900,1410000,1.45%
21-03-22,84900,84200,85500,84000,933900,0.83%
22-03-22,84900,84900,85500,84900,775100,0.00%
23-03-22,84900,84900,85600,84900,966600,0.00%
24-03-22,83500,84900,84900,83500,570200,-1.65%
25-03-22,82500,84000,84000,82000,1140000,-1.20%
28-03-22,82400,83000,83000,82000,725400,-0.12%
29-03-22,81900,82400,83000,81600,1020000,-0.61%
30-03-22,82000,81800,83500,81500,913900,0.12%
31-03-22,82100,82000,82600,82000,492400,0.12%
01-04-22,82800,82100,83600,81100,900300,0.85%
04-04-22,82600,83200,84100,82600,712000,-0.24%
05-04-22,83000,82800,83200,82600,526100,0.48%
06-04-22,84600,82900,85000,81700,2010000,1.93%
07-04-22,83000,84900,85200,83000,928000,-1.89%
08-04-22,83000,83900,83900,82900,788200,0.00%
12-04-22,82400,83000,83200,81600,841300,-0.72%
13-04-22,82400,83000,83100,82000,850700,0.00%
14-04-22,81000,82400,82900,81000,1150000,-1.70%
15-04-22,80200,81200,81500,80200,894800,-0.99%
18-04-22,77700,80000,80200,77600,1240000,-3.12%
19-04-22,77700,77800,78500,77600,1000000,0.00%
20-04-22,78400,78000,78900,77700,904600,0.90%
21-04-22,78400,78400,79200,78200,2180000,0.00%
22-04-22,82200,79100,82600,79100,2780000,4.85%
25-04-22,81800,82200,83000,77000,2480000,-0.49%
26-04-22,80500,79000,80500,79000,1910000,-1.59%
27-04-22,81500,79900,82000,78200,1430000,1.24%
28-04-22,81500,81500,81600,79500,564100,0.00%
29-04-22,80900,81400,82300,80000,1260000,-0.74%
04-05-22,79900,80900,81000,79000,892600,-1.24%
05-05-22,81000,80500,81500,79600,1020000,1.38%
06-05-22,79400,79700,81200,79400,775900,-1.98%
09-05-22,77900,78800,80400,77800,1670000,-1.89%
10-05-22,80000,77100,80000,77100,926000,2.70%
11-05-22,80000,80000,80300,79000,931300,0.00%
12-05-22,77000,79000,79900,77000,972300,-3.75%
13-05-22,73000,77000,78000,73000,1960000,-5.19%
16-05-22,74200,75500,76400,74000,1560000,1.64%
17-05-22,76000,74200,77000,73100,2260000,2.43%
18-05-22,75400,77000,77000,75000,881000,-0.79%
19-05-22,76000,75000,76700,74800,575800,0.80%
20-05-22,75300,75100,76500,75000,661800,-0.92%
23-05-22,74400,75600,75600,73600,631600,-1.20%
24-05-22,75600,74900,75700,74300,898700,1.61%
25-05-22,77000,76000,77000,74800,817000,1.85%
26-05-22,76700,77000,77100,76000,978900,-0.39%
27-05-22,77400,76700,77400,76300,892000,0.91%
30-05-22,78000,77400,81000,76400,1330000,0.78%
31-05-22,78900,78900,78900,78000,483700,1.15%
01-06-22,80500,79000,80500,79000,798800,2.03%
02-06-22,79000,80800,80800,79000,641400,-1.86%
03-06-22,77500,78400,79500,76400,527800,-1.90%
06-06-22,79700,77500,80000,75100,880500,2.84%
07-06-22,81000,79000,82000,78100,933000,1.63%
08-06-22,79200,81000,81000,78800,1160000,-2.22%
09-06-22,77800,79000,79900,77700,1070000,-1.77%
10-06-22,77700,77800,79000,77400,390900,-0.13%
13-06-22,76400,77000,77000,74100,1110000,-1.67%
14-06-22,77000,75500,78100,74000,1070000,0.79%
15-06-22,76500,77400,78300,75300,1240000,-0.65%
16-06-22,79100,76700,80000,76500,1210000,3.40%
17-06-22,76100,77000,78300,76100,1050000,-3.79%
20-06-22,76000,79500,79500,75300,1090000,-0.13%
21-06-22,77700,76000,77700,75200,937100,2.24%
22-06-22,76000,77900,78000,75000,1070000,-2.19%
23-06-22,75900,75100,76700,74900,590200,-0.13%
24-06-22,75000,76200,76300,74600,648600,-1.19%
27-06-22,74900,75500,76000,74800,862500,-0.13%
28-06-22,76300,75000,77000,74800,1100000,1.87%
29-06-22,75500,75800,75900,75300,847500,-1.05%
30-06-22,74800,75500,76000,74800,678400,-0.93%
01-07-22,74000,74500,75000,72900,1380000,-1.07%
04-07-22,74100,74900,75200,73900,746200,0.14%
05-07-22,74000,74900,74900,73600,1060000,-0.13%
06-07-22,72800,73700,73900,68900,1550000,-1.62%
07-07-22,75500,72700,75500,71700,1260000,3.71%
08-07-22,74000,74900,75000,73900,761000,-1.99%
11-07-22,72000,73300,73500,72000,660800,-2.70%
12-07-22,71900,72100,72600,71700,811500,-0.14%
13-07-22,71800,71800,73400,71400,1380000,-0.14%
14-07-22,72400,71800,72800,71600,329400,0.84%
15-07-22,72300,72100,73500,72100,597500,-0.14%
18-07-22,72000,72500,72900,72000,391400,-0.41%
19-07-22,71300,72000,72100,71100,812100,-0.97%
20-07-22,72500,71600,72500,71600,544900,1.68%
21-07-22,72500,72500,72900,72100,1160000,0.00%
22-07-22,72500,72100,72700,72000,1010000,0.00%
25-07-22,72900,72400,73200,72000,962700,0.55%
26-07-22,73900,73200,74400,73200,1120000,1.37%
27-07-22,75000,74000,75000,73700,1260000,1.49%
28-07-22,75300,75400,75600,74800,1160000,0.40%
29-07-22,74700,75400,75500,74700,1180000,-0.80%
01-08-22,77000,74700,77000,74400,1580000,3.08%
02-08-22,78900,77000,79200,76000,1780000,2.47%
03-08-22,79500,78300,79500,78000,1010000,0.76%
04-08-22,82500,79500,82500,79400,2260000,3.77%
05-08-22,82000,82000,82400,81100,1400000,-0.61%
08-08-22,82000,82000,82500,81900,915000,0.00%
09-08-22,80800,82000,82000,79900,1220000,-1.46%
10-08-22,80500,80100,81000,80100,507500,-0.37%
11-08-22,81500,81300,82000,80600,1170000,1.24%
12-08-22,81600,81500,81900,80900,1250000,0.12%
15-08-22,81800,82000,82300,81700,1260000,0.25%
16-08-22,81500,82000,82000,81100,687100,-0.37%
17-08-22,81500,81200,81700,81200,764000,0.00%
18-08-22,81500,81300,82000,81200,1570000,0.00%
19-08-22,80900,80600,82000,80600,1150000,-0.74%
22-08-22,80000,80100,81500,80000,525800,-1.11%
23-08-22,80200,80000,81300,79900,648000,0.25%
24-08-22,82000,81200,82900,80300,1080000,2.24%
25-08-22,82000,82200,82200,81300,538800,0.00%
26-08-22,82500,82000,83700,82000,1560000,0.61%
29-08-22,82500,81400,82500,80900,951500,0.00%
