Date,Close,Open,High,Low,Vol.,Change %
07-11-19,35423.3,35423.3,35661.4,35244.7,2.28M,0.00%
08-11-19,35482.8,35601.9,35601.9,35244.7,1.94M,0.17%
11-11-19,35721,35542.4,36078.2,35423.3,3.46M,0.67%
12-11-19,36316.3,35721,36494.9,35721,4.51M,1.67%
13-11-19,36018.6,36435.4,36494.9,36018.6,2.12M,-0.82%
14-11-19,34708.9,36018.6,36316.3,34232.6,7.62M,-3.64%
15-11-19,34887.5,34708.9,35006.5,34351.7,4.08M,0.51%
18-11-19,34232.6,34768.4,35006.5,33994.4,4.44M,-1.88%
19-11-19,34708.9,34232.6,34708.9,34232.6,1.68M,1.39%
20-11-19,33815.8,34649.3,34649.3,33696.8,3.64M,-2.57%
21-11-19,33339.6,33815.8,33994.4,33280,5.24M,-1.41%
22-11-19,33339.6,33518.2,33994.4,33041.9,2.58M,0.00%
25-11-19,33696.8,33399.1,33934.9,33220.5,1.73M,1.07%
26-11-19,33994.4,33934.9,34054,33815.8,1.54M,0.88%
27-11-19,33934.9,34054,34173.1,33875.4,1.29M,-0.18%
28-11-19,33339.6,33875.4,33875.4,33220.5,2.18M,-1.75%
29-11-19,33577.7,33339.6,33815.8,33220.5,1.17M,0.71%
02-12-19,32506.1,33637.2,33637.2,32506.1,3.16M,-3.19%
03-12-19,32446.5,32267.9,32863.3,31732.1,2.57M,-0.18%
04-12-19,32982.4,32446.5,33041.9,32148.9,1.48M,1.65%
05-12-19,32684.7,33041.9,33220.5,32625.1,1.82M,-0.90%
06-12-19,32744.2,32744.2,32982.4,32565.6,882.63K,0.18%
09-12-19,32922.8,32863.3,33220.5,32744.2,1.11M,0.55%
10-12-19,33041.9,32922.8,33220.5,32625.1,1.26M,0.36%
11-12-19,33637.2,33041.9,33696.8,32863.3,1.39M,1.80%
12-12-19,33934.9,33815.8,34054,33756.3,1.50M,0.89%
13-12-19,33994.4,34054,34232.6,33875.4,2.67M,0.18%
16-12-19,33637.2,33994.4,33994.4,33577.7,1.54M,-1.05%
17-12-19,32982.4,33458.6,33577.7,32803.7,3.51M,-1.95%
18-12-19,33041.9,32982.4,33339.6,32744.2,1.62M,0.18%
19-12-19,33220.5,33041.9,33458.6,32982.4,1.30M,0.54%
20-12-19,33637.2,33339.6,33756.3,33220.5,1.23M,1.25%
23-12-19,33399.1,33875.4,33934.9,33339.6,1.22M,-0.71%
24-12-19,33577.7,33577.7,33637.2,33399.1,1.10M,0.53%
25-12-19,34232.6,33577.7,34470.7,33577.7,2.55M,1.95%
26-12-19,34173.1,34411.2,34589.8,34173.1,1.78M,-0.17%
27-12-19,34292.1,34173.1,34411.2,33815.8,1.59M,0.35%
30-12-19,34887.5,34411.2,35066.1,34292.1,4.57M,1.74%
31-12-19,34708.9,34887.5,34947,34530.3,1.09M,-0.51%
02-01-20,34887.5,34708.9,35125.6,34530.3,1.42M,0.51%
03-01-20,34292.1,35066.1,35185.1,34173.1,3.25M,-1.71%
06-01-20,33934.9,33994.4,34292.1,33815.8,1.73M,-1.04%
07-01-20,34589.8,34113.5,34589.8,33934.9,1.33M,1.93%
08-01-20,33815.8,34232.6,34351.7,33815.8,2.88M,-2.24%
09-01-20,34292.1,34113.5,34351.7,33994.4,1.53M,1.41%
10-01-20,34232.6,34232.6,34411.2,33994.4,1.62M,-0.17%
13-01-20,33994.4,34173.1,34292.1,33934.9,1.25M,-0.70%
14-01-20,33934.9,33994.4,34173.1,33934.9,1.15M,-0.18%
15-01-20,33934.9,33934.9,33994.4,33815.8,1.49M,0.00%
16-01-20,34530.3,33934.9,34649.3,33934.9,3.08M,1.75%
17-01-20,34292.1,34530.3,34589.8,33934.9,2.20M,-0.69%
20-01-20,34173.1,34232.6,34530.3,34054,1.95M,-0.35%
21-01-20,33041.9,34411.2,34530.3,33041.9,6.91M,-3.31%
22-01-20,33637.2,32744.2,33637.2,32565.6,5.02M,1.80%
30-01-20,32565.6,32922.8,33220.5,32089.3,4.19M,-3.19%
31-01-20,30958.2,32148.9,32684.7,30958.2,6.54M,-4.94%
03-02-20,30660.5,29529.3,31255.8,29172.1,5.72M,-0.96%
04-02-20,30839.1,31196.3,31196.3,30362.8,2.62M,0.58%
05-02-20,30958.2,31136.8,31434.4,30958.2,2.62M,0.39%
06-02-20,31910.7,31255.8,31910.7,30839.1,2.71M,3.08%
07-02-20,31732.1,31553.5,31851.2,31434.4,1.93M,-0.56%
10-02-20,31315.4,31196.3,31553.5,31017.7,1.17M,-1.31%
11-02-20,31910.7,31494,31970.3,31374.9,1.72M,1.90%
12-02-20,32208.4,32029.8,32565.6,31970.3,1.75M,0.93%
13-02-20,32327.5,32208.4,32446.5,31970.3,1.64M,0.37%
14-02-20,32446.5,32208.4,32446.5,32148.9,1.40M,0.37%
17-02-20,32267.9,32506.1,32506.1,32148.9,1.15M,-0.55%
18-02-20,33339.6,32387,33339.6,32327.5,2.79M,3.32%
19-02-20,33161,33280,33458.6,33041.9,1.08M,-0.54%
20-02-20,33220.5,33399.1,33577.7,33041.9,1.24M,0.18%
21-02-20,32565.6,33280,33280,32565.6,2.31M,-1.97%
24-02-20,31255.8,31613.1,32089.3,31255.8,3.59M,-4.02%
25-02-20,32148.9,31017.7,32148.9,30958.2,2.23M,2.86%
26-02-20,32744.2,31791.7,32863.3,31553.5,5.11M,1.85%
27-02-20,33339.6,32744.2,33637.2,32506.1,4.65M,1.82%
28-02-20,32803.7,32744.2,33161,32506.1,3.38M,-1.61%
02-03-20,33161,32803.7,33458.6,32625.1,2.84M,1.09%
03-03-20,33280,33458.6,33934.9,33161,1.89M,0.36%
04-03-20,33041.9,33041.9,33041.9,32684.7,2.64M,-0.72%
05-03-20,32506.1,33041.9,33280,32506.1,2.06M,-1.62%
06-03-20,32148.9,32267.9,32327.5,31851.2,2.07M,-1.10%
09-03-20,29946.1,30481.9,30958.2,29946.1,7.51M,-6.85%
10-03-20,30779.6,30362.8,30958.2,29946.1,3.22M,2.78%
11-03-20,30243.7,30958.2,31255.8,29469.8,4.37M,-1.74%
12-03-20,28636.3,28934,29350.7,28160,6.32M,-5.31%
13-03-20,28666.1,26969.3,29767.5,26909.8,4.63M,0.10%
16-03-20,28338.6,28666.1,29588.9,28279.1,3.01M,-1.14%
17-03-20,28874.4,27981.4,28874.4,27683.7,3.93M,1.89%
18-03-20,28814.9,29172.1,29231.7,28785.1,2.61M,-0.21%
19-03-20,28398.2,28338.6,28636.3,28338.6,2.06M,-1.45%
20-03-20,28398.2,28695.8,28725.6,28189.8,2.05M,0.00%
23-03-20,26433.5,27445.6,27921.9,26433.5,4.49M,-6.92%
24-03-20,26493,26790.7,26790.7,25897.7,3.48M,0.23%
25-03-20,27386.1,27386.1,27624.2,26880,3.38M,3.37%
26-03-20,26314.4,27088.4,27296.8,26314.4,3.74M,-3.91%
27-03-20,25659.6,26433.5,26433.5,25540.5,4.18M,-2.49%
30-03-20,24052.1,24111.6,24468.9,23873.5,3.42M,-6.26%
31-03-20,24468.9,24707,25242.8,23873.5,2.64M,1.73%
01-04-20,25183.3,24290.3,25719.1,24290.3,2.31M,2.92%
03-04-20,26552.6,25600,26582.3,25421.4,3.29M,5.44%
06-04-20,28279.1,27386.1,28279.1,27088.4,4.32M,6.50%
07-04-20,28160,28279.1,28398.2,27683.7,3.91M,-0.42%
08-04-20,27892.1,27445.6,28011.2,27237.2,2.50M,-0.95%
09-04-20,27892.1,27981.4,28338.6,27683.7,3.40M,0.00%
10-04-20,27624.2,27743.3,27981.4,27326.5,2.99M,-0.96%
13-04-20,27683.7,27624.2,27981.4,27445.6,1.99M,0.22%
14-04-20,29469.8,28338.6,29469.8,27981.4,6.46M,6.45%
15-04-20,29827,30065.1,30243.7,29678.2,3.50M,1.21%
16-04-20,29946.1,29588.9,30243.7,29350.7,2.39M,0.40%
17-04-20,30481.9,30481.9,30541.4,29886.5,4.18M,1.79%
20-04-20,30541.4,30898.6,30958.2,30184.2,3.55M,0.20%
21-04-20,29350.7,30065.1,30303.3,29112.6,5.93M,-3.90%
22-04-20,30422.4,29053,30481.9,28993.5,3.88M,3.65%
23-04-20,30362.8,31017.7,31077.2,30362.8,2.16M,-0.20%
24-04-20,30362.8,30303.3,30481.9,29827,2.24M,0.00%
27-04-20,30184.2,30660.5,30660.5,30065.1,2.25M,-0.59%
28-04-20,30184.2,30184.2,30243.7,29886.5,1.55M,0.00%
29-04-20,30243.7,30243.7,30601,30065.1,2.14M,0.20%
04-05-20,30065.1,29886.5,30303.3,29648.4,1.42M,-0.59%
05-05-20,30303.3,30243.7,30362.8,30005.6,1.08M,0.79%
06-05-20,31494,30362.8,31613.1,30362.8,5.51M,3.93%
07-05-20,31851.2,31553.5,31851.2,31196.3,3.22M,1.13%
08-05-20,31970.3,31910.7,32803.7,31910.7,5.69M,0.37%
11-05-20,32148.9,32148.9,32387,31732.1,3.36M,0.56%
12-05-20,32387,32148.9,32387,31910.7,4.49M,0.74%
13-05-20,34336.4,33049.3,34475.6,32979.7,9.46M,6.02%
14-05-20,33884.2,34058.1,34162.5,33745,3.58M,-1.32%
15-05-20,33397.1,33605.9,34023.3,33223.2,3.35M,-1.44%
18-05-20,33640.7,33049.3,33640.7,32979.7,2.76M,0.73%
19-05-20,34266.9,34232.1,34580,33814.6,3.97M,1.86%
20-05-20,34023.3,34092.9,34092.9,33779.8,1.72M,-0.71%
21-05-20,34301.7,34023.3,34301.7,33988.6,2.77M,0.82%
22-05-20,33710.2,34092.9,34092.9,33710.2,2.39M,-1.72%
25-05-20,33710.2,33745,33814.6,33258,2.81M,0.00%
26-05-20,33953.8,33745,33953.8,33640.7,2.23M,0.72%
27-05-20,33397.1,34023.3,34371.2,33397.1,2.90M,-1.64%
28-05-20,33397.1,33536.3,33814.6,33397.1,1.65M,0.00%
29-05-20,33362.4,33397.1,33466.7,33049.3,1.86M,-0.10%
01-06-20,33605.9,33397.1,33640.7,33397.1,1.79M,0.73%
02-06-20,33397.1,33605.9,33745,33397.1,2.01M,-0.62%
03-06-20,33849.4,33397.1,34058.1,33327.6,2.61M,1.35%
04-06-20,33675.5,34023.3,34023.3,33675.5,1.74M,-0.51%
05-06-20,33884.2,33675.5,33884.2,33501.5,1.71M,0.62%
08-06-20,34336.4,34092.9,34788.7,34092.9,5.68M,1.33%
09-06-20,34058.1,34510.4,34545.2,34023.3,2.06M,-0.81%
10-06-20,33953.8,34092.9,34092.9,33675.5,1.80M,-0.31%
11-06-20,32005.6,33953.8,33953.8,32005.6,5.90M,-5.74%
12-06-20,32701.4,31309.8,32701.4,31309.8,4.34M,2.17%
15-06-20,32005.6,33397.1,33397.1,31936,1.67M,-2.13%
16-06-20,32423.1,32423.1,32562.2,32214.3,1.52M,1.30%
17-06-20,32249.1,32492.6,32527.4,32179.5,1.09M,-0.54%
18-06-20,32423.1,32214.3,32492.6,32110,1.14M,0.54%
19-06-20,32701.4,32423.1,32701.4,32423.1,1.03M,0.86%
22-06-20,32701.4,32701.4,32701.4,32597,1.09M,0.00%
23-06-20,33084,32666.6,33675.5,32527.4,2.34M,1.17%
24-06-20,32840.5,33327.6,33362.4,32736.2,837.66K,-0.74%
25-06-20,32562.2,32457.9,32770.9,32423.1,1.01M,-0.85%
26-06-20,32597,32562.2,32805.7,32492.6,831.97K,0.11%
29-06-20,32040.4,32423.1,32423.1,31901.2,1.77M,-1.71%
30-06-20,31762.1,32110,32283.9,31588.1,2.20M,-0.87%
01-07-20,32144.8,32005.6,32214.3,31866.4,1.20M,1.20%
02-07-20,32110,32214.3,32214.3,31970.8,744.04K,-0.11%
03-07-20,32179.5,32353.5,32353.5,32075.2,731.07K,0.22%
06-07-20,32562.2,32353.5,32666.6,32214.3,1.50M,1.19%
07-07-20,33014.5,32701.4,33327.6,32701.4,3.78M,1.39%
08-07-20,33188.4,32910.1,33327.6,32910.1,2.03M,0.53%
09-07-20,33640.7,33327.6,33675.5,33258,3.17M,1.36%
10-07-20,33258,33466.7,33571.1,33049.3,1.61M,-1.14%
13-07-20,33849.4,33397.1,34058.1,33223.2,3.67M,1.78%
14-07-20,33779.8,33605.9,33988.6,33605.9,2.14M,-0.21%
15-07-20,33814.6,33884.2,34058.1,33675.5,2.09M,0.10%
16-07-20,33814.6,33779.8,33919,33675.5,1.46M,0.00%
17-07-20,33466.7,33745,33745,33466.7,1.81M,-1.03%
20-07-20,32979.7,33466.7,33536.3,32944.9,2.83M,-1.46%
21-07-20,33258,33049.3,33362.4,32875.3,1.30M,0.84%
22-07-20,32979.7,33397.1,33397.1,32910.1,1.13M,-0.84%
23-07-20,33223.2,32979.7,33223.2,32770.9,1.27M,0.74%
24-07-20,31936,32979.7,33084,31588.1,4.38M,-3.87%
27-07-20,30405.3,31309.8,31936,30335.7,4.52M,-4.79%
28-07-20,31431.4,30537.3,31500.2,30365.3,2.70M,3.37%
29-07-20,30640.4,30537.3,30881.2,30124.6,2.14M,-2.52%
30-07-20,31053.1,30674.8,31053.1,30674.8,844.89K,1.35%
31-07-20,30606.1,30262.2,31087.5,30262.2,1.53M,-1.44%
03-08-20,31568.9,30606.1,31568.9,30606.1,1.92M,3.15%
04-08-20,32016,31981.6,32187.9,31775.3,1.45M,1.42%
05-08-20,32325.5,31981.6,32428.7,31809.7,1.83M,0.97%
06-08-20,32187.9,32325.5,32497.4,32119.2,1.59M,-0.43%
07-08-20,32394.3,32187.9,32875.7,32187.9,1.77M,0.64%
10-08-20,32463.1,32566.2,32875.7,32394.3,1.60M,0.21%
11-08-20,32325.5,32635,32635,32325.5,1.67M,-0.42%
12-08-20,32669.4,32394.3,32669.4,32256.7,1.70M,1.06%
13-08-20,32978.9,32806.9,32978.9,32669.4,2.36M,0.95%
14-08-20,32875.7,33082.1,33150.8,32635,2.25M,-0.31%
17-08-20,33016.2,32946,33016.2,32665,1.45M,0.43%
18-08-20,32910.9,33016.2,33121.6,32875.7,862.78K,-0.32%
19-08-20,32910.9,32946,33051.4,32770.4,1.21M,0.00%
20-08-20,33051.4,32946,33332.3,32910.9,2.52M,0.43%
21-08-20,33297.2,33191.9,33367.5,33156.7,1.74M,0.74%
24-08-20,34034.8,33683.6,34140.2,33613.3,4.89M,2.22%
25-08-20,34315.8,34140.2,34386.1,34105.1,4.56M,0.83%
26-08-20,33999.7,34280.7,34315.8,33859.2,1.83M,-0.92%
27-08-20,35018.3,33894.3,35193.9,33894.3,5.14M,3.00%
28-08-20,35053.4,35264.1,35896.4,35053.4,5.53M,0.10%
31-08-20,34772.4,35053.4,35334.4,34667,2.68M,-0.80%
01-09-20,35053.4,34772.4,35474.9,34667,2.43M,0.81%
03-09-20,35404.6,35404.6,35474.9,35053.4,3.15M,1.00%
04-09-20,35123.7,34772.4,35123.7,34772.4,2.12M,-0.79%
07-09-20,34069.9,35088.5,35123.7,34069.9,3.13M,-3.00%
08-09-20,34772.4,34245.6,34772.4,34069.9,2.25M,2.06%
09-09-20,34561.7,34175.3,34772.4,34140.2,2.06M,-0.61%
10-09-20,34561.7,34772.4,34983.2,34491.4,1.39M,0.00%
11-09-20,34526.6,34421.2,34561.7,34315.8,1.20M,-0.10%
14-09-20,34631.9,34596.8,34772.4,34491.4,1.56M,0.30%
15-09-20,35123.7,34772.4,35123.7,34631.9,2.63M,1.42%
16-09-20,35474.9,35123.7,35685.6,35123.7,2.65M,1.00%
17-09-20,35123.7,35334.4,35474.9,35053.4,2.16M,-0.99%
18-09-20,35966.6,35193.9,36107.1,35123.7,4.56M,2.40%
21-09-20,35966.6,36036.9,36317.9,35966.6,2.11M,0.00%
22-09-20,36036.9,35685.6,36036.9,35545.1,2.25M,0.20%
23-09-20,35896.4,36036.9,36177.4,35685.6,2.48M,-0.39%
24-09-20,35474.9,35615.4,35826.1,35264.1,2.39M,-1.17%
25-09-20,35685.6,35615.4,35685.6,35123.7,1.66M,0.59%
28-09-20,35896.4,35755.9,36036.9,35545.1,1.81M,0.59%
29-09-20,35264.1,36107.1,36107.1,35264.1,2.62M,-1.76%
30-09-20,35123.7,35264.1,35404.6,34948,3.45M,-0.40%
01-10-20,35685.6,35264.1,35685.6,35264.1,1.25M,1.60%
02-10-20,35334.4,35685.6,35896.4,34421.2,2.69M,-0.98%
05-10-20,35474.9,35404.6,35685.6,35053.4,2.07M,0.40%
06-10-20,35474.9,35685.6,35755.9,35334.4,2.10M,0.00%
07-10-20,35404.6,35264.1,35615.4,35264.1,2.06M,-0.20%
08-10-20,35896.4,35474.9,36177.4,35334.4,4.23M,1.39%
09-10-20,35685.6,35826.1,35966.6,35685.6,1.62M,-0.59%
12-10-20,35755.9,35755.9,36107.1,35545.1,2.14M,0.20%
13-10-20,35615.4,35755.9,35826.1,35474.9,1.69M,-0.39%
14-10-20,35826.1,35685.6,36107.1,35404.6,3.33M,0.59%
15-10-20,35966.6,35966.6,36107.1,35615.4,2.66M,0.39%
16-10-20,37371.6,35966.6,37863.3,35755.9,7.96M,3.91%
19-10-20,37441.8,37652.6,37793.1,37231.1,3.22M,0.19%
20-10-20,37371.6,37301.3,37441.8,36879.8,2.60M,-0.19%
21-10-20,37090.6,37371.6,38284.8,37090.6,4.56M,-0.75%
22-10-20,37933.5,37090.6,37933.5,36950.1,3.24M,2.27%
23-10-20,37863.3,38074,38284.8,37582.3,3.65M,-0.19%
26-10-20,37090.6,37863.3,38284.8,37090.6,5.32M,-2.04%
27-10-20,36598.8,37160.8,37371.6,36598.8,4.40M,-1.33%
28-10-20,35615.4,36528.6,36809.6,35615.4,4.96M,-2.69%
29-10-20,35755.9,35404.6,36036.9,35264.1,3.75M,0.39%
30-10-20,36177.4,36107.1,36177.4,35474.9,2.03M,1.18%
02-11-20,36317.9,36177.4,36317.9,35966.6,1.20M,0.39%
03-11-20,37090.6,36458.4,37160.8,36317.9,3.54M,2.13%
04-11-20,37231.1,37231.1,37441.8,36879.8,1.89M,0.38%
05-11-20,36528.6,37020.3,37512.1,36528.6,1.80M,-1.89%
06-11-20,36809.6,36809.6,37090.6,36598.8,1.36M,0.77%
09-11-20,37512.1,37090.6,37512.1,37020.3,2.78M,1.91%
10-11-20,37231.1,37933.5,37933.5,37231.1,2.40M,-0.75%
11-11-20,37231.1,37512.1,37512.1,37020.3,2.30M,0.00%
12-11-20,37582.3,37231.1,37582.3,37160.8,1.70M,0.94%
13-11-20,37793.1,37793.1,37793.1,37582.3,1.82M,0.56%
16-11-20,37441.8,37933.5,38214.5,37231.1,5.12M,-0.93%
17-11-20,37933.5,37652.6,38003.8,37231.1,3.47M,1.31%
18-11-20,37933.5,38144.3,38144.3,37722.8,2.42M,0.00%
19-11-20,38706.3,38144.3,39338.5,37933.5,6.87M,2.04%
20-11-20,38776.5,38706.3,39268.2,38636,2.54M,0.18%
23-11-20,39268.2,38776.5,39479,38355,3.90M,1.27%
24-11-20,39057.5,39268.2,39689.7,38636,4.15M,-0.54%
25-11-20,38776.5,39549.2,39549.2,38776.5,2.53M,-0.72%
26-11-20,39127.8,38987.3,39338.5,38495.5,2.26M,0.91%
27-11-20,39479,39268.2,39479,39057.5,2.74M,0.90%
30-11-20,38917,39830.2,39830.2,38917,3.81M,-1.42%
01-12-20,38776.5,38636,38917,38495.5,4.73M,-0.36%
02-12-20,39057.5,38636,39127.8,38636,2.91M,0.72%
03-12-20,39057.5,38987.3,39127.8,38706.3,2.25M,0.00%
04-12-20,39127.8,38917,39268.2,38917,1.91M,0.18%
07-12-20,39127.8,39268.2,39338.5,38987.3,2.01M,0.00%
08-12-20,39479,39127.8,39760,38987.3,3.17M,0.90%
09-12-20,40392.2,39549.2,40602.9,39479,4.14M,2.31%
10-12-20,39689.7,40041,40532.7,39689.7,2.92M,-1.74%
11-12-20,40041,39760,40041,39549.2,2.42M,0.89%
14-12-20,40181.5,40041,40743.4,39970.7,1.99M,0.35%
15-12-20,39830.2,40392.2,40462.4,39760,3.68M,-0.87%
16-12-20,40111.2,40181.5,40392.2,40041,2.75M,0.71%
17-12-20,39689.7,39970.7,40111.2,39338.5,4.96M,-1.05%
18-12-20,39970.7,39689.7,40111.2,39689.7,2.12M,0.71%
21-12-20,40392.2,40251.7,40602.9,40111.2,3.18M,1.05%
22-12-20,40813.7,40322,41094.7,40111.2,3.56M,1.04%
23-12-20,40392.2,40954.2,41164.9,40181.5,1.92M,-1.03%
24-12-20,40041,40392.2,40602.9,39619.5,3.29M,-0.87%
25-12-20,40462.4,40041,40462.4,39760,2.24M,1.05%
28-12-20,40673.2,40673.2,41164.9,40392.2,3.03M,0.52%
29-12-20,41164.9,40673.2,41305.4,40462.4,3.00M,1.21%
30-12-20,40813.7,41375.7,41375.7,40813.7,1.66M,-0.85%
31-12-20,41516.2,40813.7,41586.4,40743.4,2.81M,1.72%
04-01-21,42288.9,41867.4,42288.9,41656.7,2.97M,1.86%
05-01-21,44045.1,42148.4,44607,42007.9,3.22M,4.15%
06-01-21,43834.3,44326.1,44677.3,43764.1,2.48M,-0.48%
07-01-21,43904.6,43974.8,44185.6,43483.1,2.97M,0.16%
08-01-21,44466.5,44255.8,44747.5,43974.8,3.75M,1.28%
11-01-21,45450,44888,45450,44466.5,2.72M,2.21%
12-01-21,46222.7,45660.8,46363.2,44958.3,3.36M,1.70%
13-01-21,46714.5,46293,47346.7,46293,3.60M,1.06%
14-01-21,46644.2,46714.5,47065.7,46152.5,2.45M,-0.15%
15-01-21,46784.7,47065.7,47065.7,46644.2,2.13M,0.30%
18-01-21,46574,47065.7,47065.7,46503.7,1.67M,-0.45%
19-01-21,43553.3,46363.2,46433.5,43342.6,4.84M,-6.49%
20-01-21,44466.5,44045.1,44747.5,42288.9,5.06M,2.10%
21-01-21,46082.2,45309.5,46222.7,44466.5,3.19M,3.63%
22-01-21,46995.4,46152.5,47416.9,45941.7,2.88M,1.98%
25-01-21,47065.7,46925.2,47908.7,46503.7,4.29M,0.15%
26-01-21,46363.2,47416.9,47416.9,46012,3.58M,-1.49%
27-01-21,44255.8,46152.5,46433.5,44185.6,3.07M,-4.55%
28-01-21,41164.9,42148.4,43764.1,41164.9,7.03M,-6.98%
29-01-21,44045.1,41445.9,44045.1,41445.9,4.43M,7.00%
01-02-21,44607,45239.3,45941.7,43764.1,2.78M,1.28%
02-02-21,46363.2,44326.1,46363.2,44255.8,4.51M,3.94%
03-02-21,49173.1,47416.9,49594.6,46433.5,5.76M,6.06%
04-02-21,50929.3,49313.6,51421,49313.6,6.07M,3.57%
05-02-21,51210.3,51280.5,51561.5,50437.6,2.88M,0.55%
08-02-21,50086.3,51210.3,51210.3,48892.1,5.57M,-2.19%
09-02-21,52404.5,50156.6,52404.5,49173.1,5.83M,4.63%
17-02-21,54722.7,53598.7,55495.4,53317.7,4.33M,4.42%
18-02-21,54933.4,54792.9,55003.6,53809.4,3.10M,0.39%
19-02-21,53809.4,54301.2,54792.9,53388,5.14M,-2.05%
22-02-21,53949.9,53809.4,54441.7,53458.2,3.20M,0.26%
23-02-21,53036.7,53598.7,54090.4,52404.5,4.65M,-1.69%
24-02-21,52966.5,53388,53739.2,52615.2,3.07M,-0.13%
25-02-21,53528.4,53458.2,53598.7,52334.2,2.66M,1.06%
26-02-21,53528.4,52685.5,53668.9,52615.2,2.67M,0.00%
01-03-21,54722.7,53949.9,54792.9,53949.9,2.87M,2.23%
02-03-21,54722.7,55425.1,55425.1,54020.2,2.51M,0.00%
03-03-21,54582.2,54792.9,54863.1,54371.4,2.21M,-0.26%
04-03-21,53317.7,54582.2,54652.4,52755.7,4.00M,-2.32%
05-03-21,53317.7,53036.7,53388,52334.2,3.46M,0.00%
08-03-21,53247.5,53388,53739.2,52966.5,2.29M,-0.13%
09-03-21,52685.5,52685.5,53177.2,52334.2,3.01M,-1.06%
10-03-21,53598.7,53317.7,54441.7,52685.5,3.59M,1.73%
11-03-21,53879.7,53739.2,54160.7,53458.2,2.04M,0.52%
12-03-21,53739.2,54090.4,54160.7,53598.7,2.85M,-0.26%
15-03-21,53739.2,53809.4,54441.7,53458.2,2.43M,0.00%
16-03-21,56900.3,54090.4,57251.6,53809.4,7.05M,5.88%
17-03-21,56759.8,57251.6,57251.6,56197.8,2.21M,-0.25%
18-03-21,56900.3,56900.3,56900.3,56197.8,2.49M,0.25%
19-03-21,56057.4,56197.8,56549.1,55776.4,3.10M,-1.48%
22-03-21,55284.6,55846.6,55916.9,55003.6,2.88M,-1.38%
23-03-21,55354.9,55144.1,56197.8,55003.6,3.04M,0.13%
24-03-21,54090.4,54722.7,55425.1,53739.2,3.42M,-2.28%
25-03-21,53809.4,54441.7,54441.7,53739.2,3.18M,-0.52%
26-03-21,53458,53528,53950,52334,3.69M,-0.65%
29-03-21,54512,53739,54863,53458,2.76M,1.97%
30-03-21,54161,54723,54793,54090,2.09M,-0.64%
31-03-21,54582,54161,54863,53809,1.90M,0.78%
01-04-21,55987,54723,55987,54723,3.45M,2.57%
02-04-21,56057,56479,56549,56057,2.69M,0.13%
05-04-21,55917,56479,56549,55425,2.05M,-0.25%
06-04-21,55776,55566,56198,55566,2.08M,-0.25%
07-04-21,55917,55636,55987,55566,2.08M,0.25%
08-04-21,55917,56338,56619,55847,2.22M,0.00%
09-04-21,57673,56128,58305,56128,5.48M,3.14%
12-04-21,57673,57884,57884,57252,2.79M,0.00%
13-04-21,56690,57603,57743,56549,2.81M,-1.70%
14-04-21,56900,56198,56900,55847,3.49M,0.37%
15-04-21,56198,56900,57181,56057,2.89M,-1.23%
16-04-21,55987,56057,57041,55355,3.03M,-0.38%
19-04-21,57252,56198,57252,55847,3.29M,2.26%
20-04-21,58235,57462,59640,57322,6.55M,1.72%
22-04-21,56198,57603,58937,56198,3.13M,-3.50%
23-04-21,58305,56198,58305,55987,4.37M,3.75%
26-04-21,56900,57954,58165,56549,3.52M,-2.41%
27-04-21,56690,56479,57181,56268,1.78M,-0.37%
28-04-21,56760,56268,57111,56268,1.89M,0.12%
29-04-21,56830,56760,57462,56760,2.89M,0.12%
04-05-21,58235,56198,58657,56198,3.26M,2.47%
05-05-21,58235,59359,59359,58095,3.20M,0.00%
06-05-21,58095,58305,58657,57743,2.72M,-0.24%
07-05-21,58305,58095,59008,57814,3.73M,0.36%
10-05-21,60272,58376,60413,58305,6.22M,3.37%
11-05-21,59851,60413,60834,59851,2.87M,-0.70%
12-05-21,59991,59710,59991,59218,2.55M,0.23%
13-05-21,59008,59710,59991,59008,3.53M,-1.64%
14-05-21,59570,59218,60553,59078,2.57M,0.95%
17-05-21,60202,60272,60834,59851,2.41M,1.06%
18-05-21,61115,60694,61396,60553,2.94M,1.52%
19-05-21,63785,61466,63995,60975,3.97M,4.37%
20-05-21,67086,63785,67086,63504,4.86M,5.18%
21-05-21,65892,66243,67859,65330,4.45M,-1.78%
24-05-21,65681,65892,65962,64698,3.68M,-0.32%
25-05-21,65892,65681,66875,65190,2.98M,0.32%
26-05-21,66946,66173,67086,65822,2.75M,1.60%
27-05-21,65892,66946,67016,65681,2.41M,-1.57%
28-05-21,66594,66032,66735,65822,2.59M,1.07%
31-05-21,68772,67086,68842,66524,4.47M,3.27%
01-06-21,70994,71646,72135,70912,4.19M,3.23%
02-06-21,69690,70994,71320,69282,3.66M,-1.84%
03-06-21,69445,69282,69608,68712,3.83M,-0.35%
04-06-21,69038,69282,69364,68304,4.58M,-0.59%
07-06-21,67407,68956,69038,66022,4.45M,-2.36%
08-06-21,65859,66837,67652,65696,4.18M,-2.30%
09-06-21,66592,65696,66918,64392,4.29M,1.11%
10-06-21,66755,66592,67244,66022,2.66M,0.24%
11-06-21,68059,66429,68386,66266,2.83M,1.95%
14-06-21,68304,68059,68956,67652,3.06M,0.36%
15-06-21,67815,68304,68875,67815,2.13M,-0.72%
16-06-21,67733,67815,68956,67407,2.95M,-0.12%
17-06-21,67326,66918,67733,66918,2.68M,-0.60%
