Date;Price;High;Low
15/12/2016;15077.4;15167.5;15059.4
16/12/2016;15167.5;15167.5;15059.4
19/12/2016;15383.6;15383.6;15167.5
20/12/2016;15329.6;15455.7;15311.6
21/12/2016;15311.6;15401.7;15293.6
22/12/2016;15329.6;15563.8;15311.6
23/12/2016;15365.6;15437.7;15311.6
26/12/2016;15383.6;15455.7;15311.6
27/12/2016;15545.8;15671.9;15383.6
28/12/2016;15707.9;15779.9;15581.8
29/12/2016;15653.9;15779.9;15599.8
30/12/2016;15852;15942.1;15617.8
03/01/2017;16158.2;16194.3;15960.1
04/01/2017;16302.3;16464.5;16104.2
05/01/2017;16248.3;16356.4;16248.3
06/01/2017;16194.3;16392.4;16194.3
09/01/2017;16284.3;16356.4;16176.2
10/01/2017;16572.5;16572.5;16266.3
11/01/2017;16608.6;16788.7;16608.6
12/01/2017;16554.5;16644.6;16518.5
13/01/2017;16176.2;16716.7;16104.2
16/01/2017;15852;16176.2;15852
17/01/2017;15996.1;16140.2;15852
18/01/2017;15779.9;16104.2;15779.9
19/01/2017;15779.9;15852;15653.9
20/01/2017;15924.1;16032.1;15761.9
23/01/2017;16014.1;16068.2;15924.1
24/01/2017;16104.2;16176.2;15960.1
25/01/2017;16248.3;16320.4;16086.2
02/02/2017;16176.2;16356.4;16068.2
03/02/2017;16104.2;16176.2;15996.1
06/02/2017;15960.1;16032.1;15924.1
07/02/2017;16032.1;16104.2;15942.1
08/02/2017;16068.2;16194.3;16014.1
09/02/2017;16050.2;16104.2;16032.1
10/02/2017;16014.1;16068.2;15942.1
13/02/2017;16140.2;16158.2;15996.1
14/02/2017;16716.7;16716.7;16176.2
15/02/2017;16572.5;16752.7;16500.5
16/02/2017;16320.4;16662.6;16320.4
17/02/2017;16320.4;16392.4;16176.2
20/02/2017;16230.3;16356.4;16212.3
21/02/2017;16356.4;16536.5;16230.3
22/02/2017;16500.5;16680.6;16356.4
23/02/2017;16572.5;16698.6;16446.5
24/02/2017;16572.5;16608.6;16392.4
27/02/2017;16770.7;16896.8;16572.5
28/02/2017;16518.5;16860.8;16500.5
01/03/2017;16464.5;16536.5;16338.4
02/03/2017;16374.4;16536.5;16356.4
03/03/2017;16446.5;16536.5;16266.3
06/03/2017;16554.5;16608.6;16446.5
07/03/2017;16500.5;16572.5;16410.4
08/03/2017;16500.5;16572.5;16410.4
09/03/2017;16392.4;16536.5;16392.4
10/03/2017;16572.5;16716.7;16464.5
13/03/2017;16482.5;16680.6;16464.5
14/03/2017;16464.5;16644.6;16464.5
15/03/2017;16410.4;16536.5;16374.4
16/03/2017;16464.5;16536.5;16392.4
17/03/2017;16536.5;16680.6;16482.5
20/03/2017;16788.7;16824.7;16536.5
21/03/2017;16788.7;17022.9;16788.7
22/03/2017;16608.6;16842.8;16608.6
23/03/2017;17293.1;17293.1;16536.5
24/03/2017;17185;17653.4;17094.9
27/03/2017;17149;17293.1;17022.9
28/03/2017;17076.9;17383.2;17040.9
29/03/2017;17113;17221;17004.9
30/03/2017;16968.8;17239.1;16968.8
31/03/2017;17040.9;17185;16932.8
03/04/2017;16716.7;17113;16716.7
04/04/2017;16932.8;16932.8;16698.6
05/04/2017;16770.7;16932.8;16770.7
07/04/2017;16932.8;16950.8;16698.6
10/04/2017;16932.8;17022.9;16896.8
11/04/2017;16914.8;17040.9;16860.8
12/04/2017;17131;17203;16914.8
13/04/2017;17022.9;17149;17004.9
14/04/2017;16590.6;16986.9;16536.5
17/04/2017;16464.5;16752.7;16464.5
18/04/2017;16572.5;16572.5;16338.4
19/04/2017;16572.5;16716.7;16536.5
20/04/2017;16518.5;16698.6;16500.5
21/04/2017;16518.5;16716.7;16518.5
24/04/2017;16482.5;16590.6;16446.5
25/04/2017;16446.5;16572.5;16392.4
26/04/2017;16572.5;16590.6;16464.5
27/04/2017;16752.7;16824.7;16608.6
28/04/2017;16734.7;16770.7;16572.5
03/05/2017;16932.8;17040.9;16734.7
04/05/2017;16932.8;17076.9;16896.8
05/05/2017;16968.8;17022.9;16896.8
08/05/2017;16932.8;16986.9;16860.8
09/05/2017;17401.2;17401.2;17004.9
10/05/2017;17329.1;17635.4;17329.1
11/05/2017;17329.1;17437.2;17167
12/05/2017;17293.1;17437.2;17293.1
15/05/2017;17221;17293.1;17203
16/05/2017;17113;17401.2;17094.9
17/05/2017;17221;17293.1;17022.9
18/05/2017;17257.1;17545.3;17167
19/05/2017;17437.2;17437.2;17221
22/05/2017;17473.2;17671.4;17473.2
23/05/2017;17599.3;17797.5;17473.2
24/05/2017;17689.4;17743.4;17599.3
25/05/2017;18016.7;18185.9;17953.3
26/05/2017;17805.3;18016.7;17763
29/05/2017;18016.7;18059;17805.3
30/05/2017;18185.9;18460.8;17889.8
31/05/2017;18185.9;18418.5;18185.9
01/06/2017;18376.2;18397.4;18228.2
02/06/2017;18291.6;18481.9;18228.2
05/06/2017;18291.6;18460.8;18249.3
06/06/2017;18735.7;18947.2;18312.8
07/06/2017;18630;18947.2;18630
08/06/2017;18693.4;18756.8;18481.9
09/06/2017;19095.2;19243.2;18693.4
12/06/2017;18904.9;19116.3;18862.6
13/06/2017;19179.8;19412.4;19031.7
14/06/2017;19116.3;19370.1;19074
15/06/2017;19200.9;19200.9;19052.9
16/06/2017;19327.8;19348.9;19158.6
19/06/2017;19581.5;19623.8;19433.5
20/06/2017;19518.1;19666.1;19454.7
21/06/2017;20089.1;20089.1;19475.8
22/06/2017;20131.4;20427.4;20004.5
23/06/2017;20067.9;20215.9;19962.2
26/06/2017;19750.7;20237.1;19666.1
27/06/2017;19327.8;19708.4;19222.1
28/06/2017;19602.7;19623.8;19306.6
29/06/2017;19666.1;19729.6;19581.5
30/06/2017;19814.2;19814.2;19370.1
03/07/2017;19623.8;19814.2;19581.5
04/07/2017;19708.4;19750.7;19581.5
05/07/2017;19750.7;19750.7;19645
06/07/2017;20258.2;20258.2;19708.4
07/07/2017;20554.3;20892.6;20300.5
10/07/2017;20385.1;20596.6;20131.4
11/07/2017;20131.4;20342.8;19877.6
12/07/2017;20279.4;20342.8;19898.7
13/07/2017;20660;20660;20173.6
14/07/2017;20596.6;20702.3;20469.7
17/07/2017;20300.5;20596.6;20173.6
18/07/2017;20215.9;20300.5;20025.6
19/07/2017;19835.3;20427.4;19708.4
20/07/2017;19793;19835.3;19539.3
21/07/2017;19539.3;20004.5;19539.3
24/07/2017;19666.1;19708.4;19454.7
25/07/2017;19750.7;19835.3;19539.3
26/07/2017;20215.9;20215.9;19750.7
27/07/2017;20385.1;20575.4;20173.6
28/07/2017;20533.1;20575.4;20258.2
31/07/2017;20448.5;20554.3;20342.8
01/08/2017;20723.5;20913.8;20385.1
02/08/2017;20892.6;21104.1;20596.6
03/08/2017;21188.7;21611.6;20934.9
04/08/2017;21188.7;21315.6;20956.1
07/08/2017;21082.9;21188.7;21019.5
08/08/2017;20702.3;21146.4;20702.3
09/08/2017;20469.7;20681.2;20364
10/08/2017;20681.2;20702.3;20300.5
11/08/2017;20913.8;20934.9;20554.3
14/08/2017;20808;21146.4;20808
15/08/2017;20681.2;20808;20512
16/08/2017;20554.3;20681.2;20490.8
17/08/2017;20467.9;20813.4;20467.9
18/08/2017;20511.1;20640.6;20252
21/08/2017;20619.1;20727;20511.1
22/08/2017;20338.4;20619.1;20338.4
23/08/2017;20381.6;20511.1;20295.2
24/08/2017;20597.5;20640.6;20381.6
25/08/2017;20511.1;20662.2;20511.1
28/08/2017;20554.3;20554.3;20403.1
29/08/2017;20619.1;20770.2;20489.5
30/08/2017;20640.6;20683.8;20532.7
31/08/2017;20942.9;21072.5;20640.6
01/09/2017;20986.1;21007.7;20856.5
05/09/2017;20942.9;20986.1;20835
06/09/2017;20813.4;20921.3;20640.6
07/09/2017;20683.8;20856.5;20683.8
08/09/2017;20597.5;20727;20597.5
11/09/2017;20446.3;20813.4;20424.7
12/09/2017;20770.2;20770.2;20467.9
13/09/2017;21050.9;21331.5;20856.5
14/09/2017;20878.1;21158.8;20878.1
15/09/2017;20813.4;20942.9;20727
18/09/2017;20878.1;20899.7;20727
19/09/2017;20899.7;21094;20899.7
20/09/2017;21007.7;21050.9;20878.1
21/09/2017;21331.5;21417.9;21050.9
22/09/2017;21353.1;21569;21331.5
25/09/2017;21094;21482.7;21094
26/09/2017;21158.8;21158.8;20942.9
27/09/2017;21158.8;21331.5;21029.3
28/09/2017;21137.2;21266.8;20899.7
29/09/2017;21050.9;21158.8;20986.1
02/10/2017;20813.4;21137.2;20748.6
03/10/2017;20662.2;20813.4;20575.9
04/10/2017;20748.6;20813.4;20640.6
05/10/2017;20856.5;21137.2;20727
06/10/2017;21050.9;21072.5;20856.5
09/10/2017;21072.5;21158.8;20986.1
10/10/2017;21288.4;21288.4;21050.9
11/10/2017;21547.4;21806.5;21288.4
12/10/2017;22022.4;22195.2;21590.6
13/10/2017;22108.8;22152;21849.7
16/10/2017;22195.2;22454.3;21979.3
17/10/2017;22238.3;22238.3;21979.3
18/10/2017;21806.5;22411.1;21806.5
19/10/2017;21849.7;22108.8;21633.8
20/10/2017;21720.2;21892.9;21590.6
23/10/2017;21288.4;21720.2;21288.4
24/10/2017;21288.4;21504.3;21223.6
25/10/2017;21461.1;21504.3;21288.4
26/10/2017;21417.9;21547.4;21158.8
27/10/2017;21677;21677;21223.6
30/10/2017;21590.6;21936.1;21547.4
31/10/2017;21763.4;22195.2;21417.9
01/11/2017;21936.1;22022.4;21763.4
02/11/2017;21806.5;22195.2;21504.3
03/11/2017;22022.4;22022.4;21331.5
06/11/2017;22195.2;22367.9;21979.3
07/11/2017;22108.8;22238.3;21979.3
08/11/2017;22886.1;22886.1;22022.4
09/11/2017;22713.3;23102;22627
10/11/2017;22540.6;23015.6;22540.6
13/11/2017;23317.9;23663.3;22411.1
14/11/2017;23274.7;23965.6;23102
15/11/2017;24570.1;24613.3;23317.9
16/11/2017;24613.3;25347.4;24440.6
17/11/2017;24483.8;24742.9;24138.3
20/11/2017;25001.9;25045.1;24138.3
21/11/2017;24699.7;25390.6;24699.7
22/11/2017;25045.1;25045.1;24613.3
23/11/2017;24872.4;25390.6;24699.7
24/11/2017;25001.9;25045.1;24613.3
27/11/2017;25131.5;25779.2;25045.1
28/11/2017;24829.2;25131.5;24699.7
29/11/2017;25606.5;25779.2;24786
30/11/2017;25217.9;25908.8;25217.9
01/12/2017;25217.9;25304.2;24915.6
04/12/2017;25390.6;25520.1;25174.7
05/12/2017;24742.9;25606.5;24742.9
06/12/2017;24527;24742.9;24181.5
07/12/2017;24224.7;24829.2;24095.1
08/12/2017;23965.6;24397.4;23792.9
11/12/2017;23102;23836.1;23102
12/12/2017;23188.3;23620.1;21936.1
13/12/2017;23620.1;23663.3;23188.3
14/12/2017;24138.3;24138.3;23533.8
15/12/2017;24397.4;24527;23965.6
18/12/2017;24311;24699.7;24224.7
19/12/2017;23836.1;24483.8;23706.5
20/12/2017;24311;24613.3;23836.1
21/12/2017;24354.2;24786;24224.7
22/12/2017;24656.5;24786;24267.9
25/12/2017;24872.4;25088.3;24742.9
26/12/2017;24656.5;25045.1;24656.5
27/12/2017;24483.8;24829.2;24440.6
28/12/2017;24699.7;24872.4;24397.4
29/12/2017;24656.5;24872.4;24613.3
02/01/2018;25822.4;25822.4;24699.7
03/01/2018;25822.4;26211;25692.8
04/01/2018;26340.6;26340.6;25865.6
05/01/2018;25908.8;26383.7;25865.6
08/01/2018;26297.4;26297.4;25606.5
09/01/2018;26815.6;26901.9;26038.3
10/01/2018;26556.5;27204.2;26383.7
11/01/2018;26556.5;26729.2;26211
12/01/2018;25995.1;26772.4;25995.1
15/01/2018;26340.6;26426.9;25779.2
16/01/2018;26340.6;26556.5;26038.3
17/01/2018;25476.9;26383.7;25476.9
18/01/2018;25476.9;25476.9;24872.4
19/01/2018;25433.8;25822.4;25433.8
22/01/2018;26297.4;26556.5;25649.7
25/01/2018;26383.7;27031.5;26297.4
26/01/2018;26254.2;26772.4;26124.7
29/01/2018;26038.3;26729.2;25865.6
30/01/2018;27636;27636;25692.8
31/01/2018;27161;28283.7;27161
01/02/2018;26599.7;27420.1;26599.7
02/02/2018;26340.6;26686;26124.7
05/02/2018;24656.5;26254.2;24656.5
06/02/2018;23404.2;24397.4;22972.4
07/02/2018;24440.6;24742.9;24181.5
08/02/2018;23836.1;24613.3;23749.7
09/02/2018;23749.7;23749.7;22670.2
12/02/2018;24656.5;24656.5;23533.8
13/02/2018;25476.9;25606.5;24958.8
21/02/2018;25649.7;26038.3;25476.9
22/02/2018;25217.9;25692.8;25131.5
23/02/2018;26124.7;26167.8;25261
26/02/2018;26081.5;26686;26081.5
27/02/2018;25822.4;26254.2;25692.8
28/02/2018;25822.4;26081.5;25520.1
01/03/2018;26254.2;26426.9;25520.1
02/03/2018;26383.7;26470.1;25908.8
05/03/2018;26556.5;27851.9;26470.1
06/03/2018;27333.7;27333.7;26642.8
07/03/2018;26858.7;27506.5;26556.5
08/03/2018;26858.7;26988.3;26470.1
09/03/2018;26599.7;27247.4;26556.5
12/03/2018;26513.3;27031.5;26513.3
13/03/2018;25951.9;26426.9;25649.7
14/03/2018;26254.2;26254.2;25649.7
15/03/2018;26167.8;26383.7;26038.3
16/03/2018;25951.9;26254.2;25779.2
19/03/2018;26124.7;26167.8;25865.6
20/03/2018;26470.1;26901.9;25908.8
21/03/2018;26340.6;26686;26340.6
22/03/2018;25951.9;26513.3;25951.9
23/03/2018;25304.2;25736;25045.1
26/03/2018;25563.3;25649.7;25304.2
27/03/2018;25692.8;25951.9;25476.9
28/03/2018;25433.8;25649.7;25390.6
29/03/2018;25692.8;25779.2;25476.9
30/03/2018;26211;26470.1;25649.7
02/04/2018;26556.5;26642.8;26340.6
03/04/2018;26426.9;26513.3;26297.4
04/04/2018;26642.8;27117.8;26599.7
05/04/2018;27204.2;27506.5;26556.5
06/04/2018;27074.6;27765.5;27074.6
09/04/2018;27376.9;27463.3;27031.5
10/04/2018;27808.7;28154.2;27420.1
11/04/2018;27204.2;28240.5;27204.2
12/04/2018;27463.3;27463.3;26815.6
13/04/2018;26772.4;27592.8;26772.4
16/04/2018;26383.7;26945.1;26297.4
17/04/2018;26772.4;26772.4;26297.4
18/04/2018;26772.4;27161;26729.2
19/04/2018;26211;26815.6;26211
20/04/2018;26470.1;26556.5;26038.3
23/04/2018;25045.1;26642.8;24699.7
24/04/2018;24354.2;25261;24224.7
26/04/2018;23749.7;24915.6;23749.7
27/04/2018;24613.3;24786;23706.5
02/05/2018;24613.3;25045.1;24527
03/05/2018;25045.1;25045.1;24052
04/05/2018;25390.6;25476.9;25131.5
07/05/2018;25736;25736;25304.2
08/05/2018;25476.9;25736;25390.6
09/05/2018;25217.9;25520.1;25088.3
10/05/2018;25174.7;25649.7;25045.1
11/05/2018;25692.8;25692.8;25045.1
14/05/2018;26599.7;26642.8;25736
15/05/2018;26513.3;26772.4;26340.6
16/05/2018;26124.7;26513.3;26124.7
17/05/2018;26167.8;26513.3;26081.5
18/05/2018;26254.2;26340.6;25390.6
21/05/2018;26340.6;26945.1;26340.6
22/05/2018;25779.2;26556.5;25692.8
23/05/2018;26167.8;26340.6;25692.8
24/05/2018;25692.8;26426.9;25692.8
25/05/2018;24911;25980.8;24911
28/05/2018;23178.9;24554.4;23178.9
29/05/2018;24146.9;24554.4;22847.8
30/05/2018;23153.5;24095.9;23128
31/05/2018;23433.7;23790.3;22924.2
01/06/2018;23662.9;23790.3;23280.8
04/06/2018;24070.4;24172.3;23612
05/06/2018;24350.6;24503.5;24045
06/06/2018;24707.2;24707.2;24095.9
07/06/2018;24350.6;24911;24299.7
08/06/2018;24427;24554.4;24197.8
11/06/2018;24197.8;24427;24197.8
12/06/2018;23586.5;24197.8;23280.8
13/06/2018;23841.2;23892.1;23433.7
14/06/2018;23739.3;24070.4;23739.3
15/06/2018;23688.4;23790.3;23561
18/06/2018;23128;23892.1;23128
19/06/2018;22669.5;22975.2;21752.5
20/06/2018;23128;23128;22414.8
21/06/2018;22618.6;23128;22465.7
22/06/2018;22924.2;22924.2;22363.9
25/06/2018;22975.2;23128;22873.3
26/06/2018;22669.5;22822.3;22567.6
27/06/2018;22567.6;22873.3;22542.2
28/06/2018;21650.7;22567.6;21650.7
29/06/2018;21141.2;21905.4;21141.2
02/07/2018;20479;21345;20377.1
03/07/2018;19867.7;20708.2;19867.7
04/07/2018;20377.1;20377.1;19612.9
05/07/2018;20122.4;20428;19612.9
06/07/2018;20784.6;21243.1;19816.7
09/07/2018;20453.5;21064.8;20275.2
10/07/2018;20580.9;20733.7;20377.1
11/07/2018;19969.5;20377.1;19663.9
12/07/2018;19765.8;20198.8;19612.9
13/07/2018;20682.7;20784.6;20020.5
16/07/2018;20835.6;21141.2;20708.2
17/07/2018;21345;21345;20657.3
18/07/2018;21854.4;21854.4;21345
19/07/2018;21650.7;21854.4;21497.8
20/07/2018;21192.2;21548.8;21013.9
23/07/2018;21395.9;21752.5;21319.5
24/07/2018;21497.8;21625.2;21090.3
25/07/2018;21599.7;22312.9;21497.8
26/07/2018;21676.1;21905.4;21446.9
27/07/2018;22058.2;22363.9;21676.1
30/07/2018;22058.2;22160.1;22007.3
31/07/2018;21803.5;22160.1;21803.5
01/08/2018;21395.9;21930.8;21345
02/08/2018;21752.5;21752.5;21192.2
03/08/2018;21701.6;21956.3;21599.7
06/08/2018;21523.3;21752.5;21523.3
07/08/2018;21370.5;21548.8;21268.6
08/08/2018;21650.7;21701.6;21345
09/08/2018;21803.5;22007.3;21676.1
10/08/2018;21956.3;22134.6;21752.5
13/08/2018;22134.6;22262;21956.3
14/08/2018;22567.6;22593.1;22211
15/08/2018;22312.9;22771.4;22262
16/08/2018;22417.2;22417.2;22130.4
17/08/2018;22677.8;22677.8;22417.2
20/08/2018;22782.1;23094.9;22495.4
21/08/2018;22782.1;22834.2;22625.7
22/08/2018;22964.6;23094.9;22782.1
23/08/2018;23147;23199.2;22990.6
24/08/2018;23173.1;23199.2;22886.4
27/08/2018;23147;23199.2;23042.8
28/08/2018;23042.8;23173.1;22964.6
29/08/2018;23042.8;23147;22912.4
30/08/2018;23016.7;23042.8;22912.4
31/08/2018;23042.8;23407.7;22990.6
04/09/2018;22990.6;23303.4;22938.5
05/09/2018;22573.6;23042.8;22417.2
06/09/2018;22078.3;22573.6;22078.3
07/09/2018;22417.2;22417.2;22078.3
10/09/2018;22182.6;22521.4;22182.6
11/09/2018;22495.4;22521.4;22182.6
12/09/2018;22443.2;22782.1;22443.2
13/09/2018;22625.7;22886.4;22521.4
14/09/2018;23225.2;23303.4;22730
17/09/2018;22990.6;23199.2;22990.6
18/09/2018;23355.6;23355.6;22782.1
19/09/2018;23694.4;23798.7;23355.6
20/09/2018;23929;24085.4;23485.9
21/09/2018;23929;24007.2;23564.1
24/09/2018;24033.3;24241.8;23876.9
25/09/2018;23929;24033.3;23876.9
26/09/2018;24007.2;24398.2;23903
27/09/2018;24085.4;24241.8;24007.2
28/09/2018;24137.6;24241.8;24111.5
01/10/2018;23981.2;24215.8;23955.1
02/10/2018;23616.2;23981.2;23590.2
03/10/2018;23720.5;23824.8;23590.2
04/10/2018;23903;23981.2;23668.4
05/10/2018;23772.6;23981.2;23746.6
08/10/2018;23459.8;23720.5;23459.8
09/10/2018;23303.4;23538;23303.4
10/10/2018;23616.2;23668.4;23303.4
11/10/2018;22260.8;23147;22052.2
12/10/2018;22834.2;22938.5;21739.4
15/10/2018;22417.2;22938.5;22417.2
16/10/2018;22547.5;22677.8;22260.8
17/10/2018;22730;22938.5;22677.8
18/10/2018;22730;22938.5;22625.7
19/10/2018;22417.2;22677.8;22365
22/10/2018;22495.4;22782.1;22469.3
23/10/2018;22000.1;22495.4;21687.3
24/10/2018;21791.6;22182.6;21791.6
25/10/2018;21400.6;21530.9;20853.2
26/10/2018;21270.3;21765.5;21270.3
29/10/2018;21374.5;21609.1;21113.9
30/10/2018;21374.5;21791.6;21296.3
31/10/2018;21869.8;21895.8;21530.9
01/11/2018;21843.7;22104.4;21843.7
02/11/2018;22365;22417.2;21921.9
05/11/2018;22182.6;22417.2;22000.1
06/11/2018;21974;22286.8;21948
07/11/2018;21817.6;22156.5;21713.4
08/11/2018;21974;22104.4;21869.8
09/11/2018;21504.9;21948;21478.8
12/11/2018;21869.8;21869.8;21452.7
13/11/2018;21713.4;21765.5;21478.8
14/11/2018;22026.2;22026.2;21687.3
15/11/2018;22000.1;22104.4;21739.4
16/11/2018;22286.8;22365;22026.2
19/11/2018;22495.4;22521.4;22312.9
20/11/2018;22625.7;22625.7;22339
21/11/2018;22625.7;22625.7;22260.8
22/11/2018;22625.7;22730;22547.5
23/11/2018;22443.2;22651.8;22417.2
26/11/2018;22130.4;22443.2;22130.4
27/11/2018;22286.8;22365;22156.5
28/11/2018;22312.9;22339;22182.6
29/11/2018;22365;22677.8;22365
30/11/2018;22365;22391.1;22234.7
03/12/2018;23407.7;23407.7;22521.4
04/12/2018;23433.8;23720.5;23329.5
05/12/2018;23251.3;23433.8;23147
06/12/2018;23147;23355.6;22964.6
07/12/2018;23512;23642.3;23251.3
10/12/2018;23042.8;23459.8;23042.8
11/12/2018;22964.6;23199.2;22886.4
12/12/2018;23173.1;23225.2;22964.6
13/12/2018;23251.3;23590.2;23199.2
14/12/2018;23016.7;23355.6;22990.6
17/12/2018;22417.2;22990.6;22417.2
18/12/2018;21895.8;22312.9;21817.6
19/12/2018;21948;22208.6;21817.6
20/12/2018;21921.9;22104.4;21921.9
21/12/2018;22156.5;22156.5;21843.7
24/12/2018;21895.8;22312.9;21895.8
25/12/2018;21635.2;21635.2;21374.5
26/12/2018;21583.1;21817.6;21583.1
27/12/2018;21791.6;22026.2;21791.6
28/12/2018;22000.1;22000.1;21791.6
02/01/2019;21478.8;21974;21452.7
03/01/2019;21270.3;21609.1;21218.1
04/01/2019;21426.7;21609.1;21113.9
07/01/2019;21791.6;21948;21687.3
08/01/2019;21895.8;21895.8;21739.4
09/01/2019;22104.4;22208.6;21843.7
10/01/2019;21974;22182.6;21974
11/01/2019;22000.1;22182.6;21921.9
14/01/2019;22156.5;22208.6;21895.8
15/01/2019;22312.9;22312.9;22052.2
16/01/2019;22182.6;22417.2;22182.6
17/01/2019;21895.8;22286.8;21895.8
18/01/2019;21895.8;22156.5;21895.8
21/01/2019;22156.5;22312.9;22000.1
22/01/2019;22078.3;22286.8;22078.3
23/01/2019;22078.3;22104.4;21974
24/01/2019;22130.4;22208.6;22078.3
25/01/2019;22104.4;22208.6;22052.2
28/01/2019;21948;22156.5;21948
29/01/2019;22156.5;22156.5;21895.8
30/01/2019;22521.4;22625.7;22104.4
31/01/2019;22521.4;22625.7;22365
01/02/2019;22208.6;22521.4;21635.2
11/02/2019;23016.7;23094.9;22260.8
12/02/2019;22886.4;23251.3;22886.4
13/02/2019;23225.2;23459.8;22938.5
14/02/2019;23068.8;23407.7;23068.8
15/02/2019;23042.8;23173.1;22938.5
18/02/2019;23147;23251.3;22990.6
19/02/2019;23147;23538;23094.9
20/02/2019;23381.6;23485.9;23094.9
21/02/2019;23355.6;23407.7;23094.9
22/02/2019;23564.1;23668.4;23147
25/02/2019;23720.5;24085.4;23694.4
26/02/2019;23564.1;23772.6;23459.8
27/02/2019;23512;23694.4;23407.7
28/02/2019;23042.8;23512;23042.8
01/03/2019;23251.3;23251.3;23016.7
04/03/2019;23459.8;23564.1;23251.3
05/03/2019;23407.7;23564.1;23355.6
06/03/2019;23251.3;23512;23173.1
07/03/2019;23329.5;23459.8;23251.3
08/03/2019;23277.4;23355.6;23173.1
11/03/2019;23199.2;23381.6;23173.1
12/03/2019;24241.8;24241.8;23329.5
13/03/2019;24085.4;24346.1;24085.4
14/03/2019;24111.5;24241.8;23981.2
15/03/2019;23981.2;24137.6;23850.8
18/03/2019;24085.4;24215.8;23955.1
19/03/2019;23824.8;24137.6;23824.8
20/03/2019;23694.4;23929;23590.2
21/03/2019;23512;23876.9;23512
22/03/2019;23485.9;23668.4;23485.9
25/03/2019;23147;23459.8;23042.8
26/03/2019;23329.5;23459.8;23199.2
27/03/2019;23459.8;23512;23355.6
28/03/2019;23538;23642.3;23329.5
29/03/2019;23720.5;23772.6;23616.2
01/04/2019;23876.9;23929;23720.5
02/04/2019;23981.2;24346.1;23876.9
03/04/2019;24606.8;24606.8;23981.2
04/04/2019;24919.6;25128.1;24632.8
05/04/2019;24919.6;24971.7;24737.1
08/04/2019;24919.6;25023.8;24737.1
09/04/2019;24658.9;25284.5;24658.9
10/04/2019;24450.4;24658.9;24372.2
11/04/2019;24502.5;24763.2;24424.3
12/04/2019;25128.1;25232.4;24424.3
16/04/2019;24971.7;25128.1;24763.2
17/04/2019;25284.5;25805.8;25128.1
18/04/2019;25284.5;25675.5;25049.9
19/04/2019;25258.4;25493;25232.4
22/04/2019;24971.7;25284.5;24919.6
23/04/2019;24971.7;25258.4;24763.2
24/04/2019;25310.6;25362.7;25076
25/04/2019;25440.9;25623.4;25258.4
26/04/2019;25831.9;25936.2;25440.9
02/05/2019;25988.3;26170.8;25884
03/05/2019;26066.5;26066.5;25858
06/05/2019;25414.8;25753.7;25258.4
07/05/2019;25910.1;25910.1;25571.2
08/05/2019;25884;25910.1;25545.2
09/05/2019;25336.6;25884;25336.6
10/05/2019;25545.2;25675.5;25414.8
13/05/2019;25805.8;25962.2;25545.2
14/05/2019;26170.8;26483.5;25597.3
15/05/2019;26275;26379.3;26118.6
16/05/2019;25884;26431.4;25884
17/05/2019;25965.8;26287.1;25878.2
20/05/2019;26433.2;26462.4;25995.1
21/05/2019;26812.9;26900.5;26491.6
22/05/2019;26433.2;26958.9;26433.2
23/05/2019;26696;26754.5;26404
24/05/2019;26637.6;26842.1;26433.2
27/05/2019;26433.2;26550;26082.7
28/05/2019;26199.5;26520.8;26141.1
29/05/2019;25761.4;26199.5;25703
30/05/2019;26024.3;26111.9;25644.6
31/05/2019;25761.4;26170.3;25761.4
03/06/2019;25410.9;25761.4;25410.9
04/06/2019;25294.1;25527.7;25264.9
05/06/2019;25469.3;25644.6;25410.9
06/06/2019;25995.1;26111.9;25469.3
07/06/2019;26404;26433.2;26111.9
10/06/2019;26345.6;26696;26170.3
11/06/2019;26404;26637.6;26228.7
12/06/2019;26316.3;26637.6;26287.1
13/06/2019;26024.3;26345.6;25995.1
14/06/2019;25936.6;26228.7;25936.6
17/06/2019;25732.2;25995.1;25644.6
18/06/2019;25732.2;25965.8;25556.9
19/06/2019;26082.7;26111.9;25819.8
20/06/2019;26520.8;26520.8;26082.7
21/06/2019;26520.8;26637.6;26433.2
24/06/2019;26374.8;26550;26374.8
25/06/2019;27163.4;27192.6;26170.3
26/06/2019;26958.9;27163.4;26929.7
27/06/2019;26520.8;26929.7;26462.4
28/06/2019;26579.2;26871.3;26228.7
01/07/2019;27513.9;27513.9;26812.9
02/07/2019;27397;27747.5;27251
03/07/2019;27338.6;27397;27192.6
04/07/2019;27426.2;27572.3;27338.6
05/07/2019;27221.8;27455.5;27105
08/07/2019;27046.5;27397;26900.5
09/07/2019;27309.4;27367.8;26929.7
10/07/2019;27484.7;27718.3;27338.6
11/07/2019;27455.5;27601.5;27338.6
12/07/2019;27455.5;27718.3;27338.6
15/07/2019;27630.7;27776.7;27367.8
16/07/2019;27630.7;27922.8;27601.5
17/07/2019;27484.7;27747.5;27455.5
18/07/2019;27338.6;27513.9;27338.6
19/07/2019;28156.4;28214.9;27397
22/07/2019;28244.1;28419.3;28010.4
23/07/2019;28506.9;28506.9;28098
24/07/2019;28390.1;28857.4;28390.1
25/07/2019;28419.3;28594.6;28331.7
26/07/2019;28506.9;28506.9;28244.1
29/07/2019;28390.1;28506.9;28156.4
30/07/2019;27922.8;28390.1;27864.4
31/07/2019;28273.3;28273.3;27747.5
