Date;Price;High;Low
15/12/2016;9602.3;9602.3;9602.3
16/12/2016;9352.8;9352.8;9352.8
19/12/2016;9352.8;9352.8;9352.8
21/12/2016;9415.2;9415.2;9228.1
23/12/2016;9321.7;9321.7;8978.7
26/12/2016;9539.9;9539.9;8947.6
27/12/2016;9352.8;9352.8;9352.8
28/12/2016;9290.5;9290.5;8916.4
29/12/2016;9228.1;9228.1;9228.1
30/12/2016;9352.8;9352.8;8791.7
04/01/2017;9352.8;9352.8;9103.4
05/01/2017;9321.7;9321.7;8885.2
06/01/2017;9041.1;9041.1;9041.1
10/01/2017;9228.1;9228.1;9228.1
11/01/2017;9290.5;9290.5;9290.5
13/01/2017;9072.3;9072.3;8822.9
16/01/2017;9072.3;9072.3;8822.9
17/01/2017;9072.3;9072.3;9072.3
18/01/2017;8978.7;8978.7;8978.7
19/01/2017;8916.4;8916.4;8916.4
20/01/2017;8854;8854;8822.9
23/01/2017;9103.4;9103.4;8854
24/01/2017;9352.8;9352.8;9290.5
25/01/2017;9571.1;9571.1;9041.1
02/02/2017;9727;9727;9602.3
03/02/2017;9851.7;9851.7;9851.7
06/02/2017;9602.3;9602.3;9352.8
07/02/2017;9664.6;9664.6;9352.8
08/02/2017;9602.3;9602.3;9602.3
09/02/2017;9352.8;9352.8;8978.7
10/02/2017;9103.4;9103.4;8978.7
13/02/2017;9352.8;9352.8;8760.5
14/02/2017;9290.5;9290.5;9103.4
15/02/2017;9165.8;9165.8;9165.8
16/02/2017;9259.3;9259.3;9165.8
17/02/2017;9290.5;9290.5;8978.7
20/02/2017;9290.5;9290.5;9165.8
21/02/2017;9228.1;9228.1;8667
22/02/2017;9228.1;9228.1;8854
23/02/2017;9165.8;9165.8;8916.4
24/02/2017;8978.7;8978.7;8978.7
27/02/2017;9041.1;9041.1;9041.1
28/02/2017;9041.1;9041.1;9041.1
01/03/2017;9228.1;9228.1;9228.1
02/03/2017;9290.5;9290.5;9041.1
03/03/2017;9165.8;9165.8;9165.8
06/03/2017;9041.1;9041.1;9041.1
07/03/2017;9228.1;9228.1;8978.7
08/03/2017;9197;9197;9041.1
10/03/2017;9103.4;9103.4;8916.4
13/03/2017;9165.8;9165.8;8760.5
14/03/2017;9165.8;9165.8;9165.8
15/03/2017;9165.8;9165.8;9165.8
16/03/2017;9165.8;9165.8;9165.8
17/03/2017;9165.8;9165.8;9165.8
20/03/2017;9321.7;9321.7;9072.3
21/03/2017;9352.8;9352.8;9352.8
22/03/2017;9539.9;9539.9;9321.7
23/03/2017;9477.5;9477.5;9477.5
24/03/2017;9477.5;9477.5;9477.5
27/03/2017;9539.9;9539.9;9539.9
28/03/2017;9352.8;9352.8;9352.8
29/03/2017;9352.8;9352.8;9352.8
30/03/2017;9352.8;9352.8;8916.4
31/03/2017;8916.4;8916.4;8916.4
03/04/2017;9290.5;9290.5;8916.4
04/04/2017;9352.8;9352.8;9352.8
05/04/2017;9103.4;9103.4;9041.1
07/04/2017;9041.1;9041.1;8854
10/04/2017;9165.8;9165.8;9041.1
11/04/2017;9103.4;9103.4;8916.4
12/04/2017;9228.1;9228.1;9041.1
13/04/2017;9290.5;9290.5;9041.1
14/04/2017;9259.3;9259.3;9259.3
17/04/2017;8729.3;8729.3;8729.3
18/04/2017;9041.1;9041.1;9041.1
19/04/2017;9041.1;9041.1;9041.1
20/04/2017;8978.7;8978.7;8729.3
21/04/2017;8885.2;8885.2;8885.2
24/04/2017;8978.7;8978.7;8417.6
25/04/2017;9228.1;9228.1;8386.4
26/04/2017;8822.9;8822.9;8822.9
27/04/2017;8978.7;8978.7;8854
28/04/2017;8978.7;8978.7;8916.4
03/05/2017;9009.9;9009.9;8729.3
04/05/2017;8978.7;8978.7;8729.3
05/05/2017;9009.9;9009.9;8729.3
08/05/2017;8978.7;8978.7;8978.7
09/05/2017;8978.7;8978.7;8854
10/05/2017;8791.7;8791.7;8729.3
11/05/2017;8854;8854;8791.7
12/05/2017;8854;8854;8698.1
15/05/2017;9041.1;9041.1;8729.3
16/05/2017;9041.1;9041.1;9041.1
17/05/2017;8947.6;8947.6;8822.9
18/05/2017;8916.4;8916.4;8854
19/05/2017;8916.4;8916.4;8729.3
22/05/2017;8978.7;8978.7;8916.4
23/05/2017;9165.8;9165.8;9041.1
24/05/2017;9228.1;9228.1;9103.4
25/05/2017;9789.3;9789.3;9165.8
26/05/2017;9352.8;9352.8;9321.7
29/05/2017;9197;9197;9197
30/05/2017;9477.5;9477.5;9197
31/05/2017;9602.3;9602.3;9477.5
01/06/2017;9664.6;9664.6;9602.3
02/06/2017;9664.6;9664.6;9664.6
05/06/2017;9633.4;9633.4;9539.9
06/06/2017;9290.5;9290.5;9290.5
07/06/2017;9539.9;9539.9;9352.8
08/06/2017;9539.9;9539.9;9477.5
09/06/2017;9664.6;9664.6;9477.5
12/06/2017;9664.6;9664.6;9664.6
13/06/2017;9976.4;9976.4;9976.4
14/06/2017;9976.4;9976.4;9477.5
15/06/2017;9945.2;9945.2;9602.3
16/06/2017;9914;9914;9352.8
19/06/2017;9789.3;9789.3;9602.3
20/06/2017;10319.3;10319.3;9789.3
21/06/2017;10599.9;10599.9;10101.1
22/06/2017;11316.9;11316.9;10662.2
23/06/2017;11472.8;11472.8;11285.8
26/06/2017;11316.9;11316.9;11098.7
27/06/2017;10662.2;10662.2;10599.9
28/06/2017;10693.4;10693.4;10599.9
29/06/2017;10662.2;10662.2;10225.8
30/06/2017;10288.1;10288.1;10163.4
03/07/2017;9945.2;9945.2;9851.7
04/07/2017;10194.6;10194.6;9914
05/07/2017;10288.1;10288.1;9976.4
06/07/2017;10163.4;10163.4;9976.4
07/07/2017;10163.4;10163.4;9976.4
10/07/2017;10101.1;10101.1;9976.4
11/07/2017;10225.8;10225.8;10038.7
12/07/2017;10412.8;10412.8;10101.1
13/07/2017;11129.9;11129.9;10724.6
14/07/2017;10786.9;10786.9;10786.9
17/07/2017;11036.4;11036.4;10911.7
18/07/2017;10599.9;10599.9;10350.5
19/07/2017;10599.9;10599.9;10225.8
20/07/2017;10350.5;10350.5;10101.1
21/07/2017;10444;10444;10444
24/07/2017;10288.1;10288.1;10288.1
25/07/2017;10568.7;10568.7;10319.3
26/07/2017;10568.7;10568.7;10319.3
27/07/2017;10880.5;10880.5;10599.9
28/07/2017;11036.4;11036.4;10849.3
31/07/2017;11036.4;11036.4;10880.5
01/08/2017;11098.7;11098.7;10974
02/08/2017;11161.1;11161.1;10786.9
03/08/2017;11129.9;11129.9;11129.9
04/08/2017;11192.2;11192.2;11036.4
07/08/2017;11223.4;11223.4;11036.4
08/08/2017;11223.4;11223.4;11036.4
09/08/2017;11098.7;11098.7;10911.7
10/08/2017;11164.8;11164.8;10834.5
11/08/2017;11032.6;11032.6;10834.5
14/08/2017;10966.6;10966.6;10768.4
15/08/2017;10834.5;10834.5;10834.5
16/08/2017;10801.4;10801.4;10570.2
17/08/2017;10636.3;10636.3;10636.3
18/08/2017;10372;10372;10372
21/08/2017;10339;10339;10305.9
22/08/2017;11032.6;11032.6;10372
23/08/2017;11032.6;11032.6;11032.6
24/08/2017;10768.4;10768.4;10768.4
25/08/2017;10636.3;10636.3;10636.3
28/08/2017;10603.2;10603.2;10570.2
29/08/2017;10702.3;10702.3;10570.2
30/08/2017;10966.6;10966.6;10900.5
31/08/2017;10900.5;10900.5;10834.5
01/09/2017;11032.6;11032.6;10999.6
05/09/2017;11032.6;11032.6;10801.4
06/09/2017;11396;11396;11098.7
07/09/2017;11429;11429;11230.8
08/09/2017;11363;11363;10834.5
11/09/2017;11230.8;11230.8;11032.6
12/09/2017;11164.8;11164.8;11032.6
13/09/2017;11098.7;11098.7;11098.7
14/09/2017;11032.6;11032.6;11032.6
15/09/2017;11164.8;11164.8;11098.7
18/09/2017;11164.8;11164.8;11098.7
19/09/2017;11164.8;11164.8;11098.7
20/09/2017;11164.8;11164.8;10900.5
21/09/2017;11363;11363;11164.8
22/09/2017;11495.1;11495.1;11363
25/09/2017;11429;11429;11296.9
26/09/2017;11296.9;11296.9;11296.9
27/09/2017;11230.8;11230.8;11230.8
28/09/2017;11032.6;11032.6;11032.6
29/09/2017;11032.6;11032.6;11032.6
02/10/2017;11396;11396;11098.7
03/10/2017;11164.8;11164.8;11098.7
04/10/2017;11230.8;11230.8;11098.7
05/10/2017;11230.8;11230.8;11230.8
06/10/2017;11098.7;11098.7;11098.7
09/10/2017;11164.8;11164.8;11164.8
10/10/2017;11230.8;11230.8;11164.8
11/10/2017;11164.8;11164.8;11164.8
12/10/2017;11098.7;11098.7;11032.6
13/10/2017;11363;11363;11098.7
16/10/2017;11230.8;11230.8;11230.8
17/10/2017;11957.5;11957.5;11230.8
18/10/2017;12320.9;12320.9;11891.5
19/10/2017;12023.6;12023.6;11891.5
20/10/2017;11858.4;11858.4;11627.2
23/10/2017;11825.4;11825.4;11693.3
24/10/2017;12089.7;12089.7;11693.3
25/10/2017;12023.6;12023.6;11957.5
26/10/2017;12122.7;12122.7;11891.5
27/10/2017;12221.8;12221.8;12023.6
30/10/2017;12353.9;12353.9;12122.7
31/10/2017;12353.9;12353.9;12353.9
01/11/2017;12981.5;12981.5;12287.9
02/11/2017;13410.9;13410.9;13014.6
03/11/2017;13344.9;13344.9;12948.5
06/11/2017;13873.4;13873.4;13212.8
07/11/2017;14468;14468;13873.4
08/11/2017;15194.7;15194.7;14534
09/11/2017;16053.5;16053.5;15326.8
10/11/2017;15062.5;15062.5;15062.5
13/11/2017;16086.5;16086.5;14732.2
14/11/2017;16251.7;16251.7;15822.3
15/11/2017;16053.5;16053.5;15921.4
16/11/2017;16053.5;16053.5;15591
17/11/2017;15657.1;15657.1;15591
20/11/2017;16582;16582;15525
21/11/2017;17044.5;17044.5;16615
22/11/2017;16846.3;16846.3;16714.1
23/11/2017;17011.4;17011.4;16912.3
24/11/2017;17341.7;17341.7;16879.3
27/11/2017;18530.9;18530.9;18134.5
28/11/2017;19554.9;19554.9;18530.9
29/11/2017;19290.6;19290.6;19290.6
30/11/2017;19554.9;19554.9;19290.6
01/12/2017;19753.1;19753.1;19026.4
04/12/2017;20611.9;20611.9;20149.4
05/12/2017;21008.3;21008.3;20017.3
06/12/2017;22065.3;22065.3;20876.1
07/12/2017;23584.8;23584.8;22461.7
08/12/2017;25203.3;25203.3;24443.6
11/12/2017;26425.5;26425.5;24311.5
12/12/2017;28275.3;28275.3;27020.1
13/12/2017;30224.2;30224.2;29860.8
14/12/2017;32338.2;32338.2;31710.6
15/12/2017;30092;30092;30092
18/12/2017;28011;28011;28011
19/12/2017;26062.2;26062.2;26062.2
20/12/2017;24245.4;24245.4;24245.4
21/12/2017;22560.8;22560.8;22560.8
22/12/2017;21008.3;21008.3;21008.3
25/12/2017;22461.7;22461.7;19554.9
26/12/2017;20909.2;20909.2;20909.2
27/12/2017;19455.8;19455.8;19455.8
28/12/2017;18365.7;18365.7;18101.5
29/12/2017;19158.5;19158.5;18167.5
02/01/2018;18696;18696;18299.7
03/01/2018;19554.9;19554.9;18696
04/01/2018;19753.1;19753.1;19224.6
05/01/2018;19092.4;19092.4;19092.4
08/01/2018;18497.9;18497.9;18299.7
09/01/2018;18630;18630;18497.9
10/01/2018;18497.9;18497.9;18365.7
11/01/2018;18861.2;18861.2;18233.6
12/01/2018;19026.4;19026.4;18861.2
15/01/2018;19026.4;19026.4;18762.1
16/01/2018;18563.9;18563.9;18563.9
17/01/2018;18200.6;18200.6;18200.6
18/01/2018;18299.7;18299.7;17837.2
19/01/2018;17771.2;17771.2;17639
22/01/2018;16549;16549;16549
25/01/2018;17705.1;17705.1;17705.1
26/01/2018;18927.3;18927.3;18630
29/01/2018;18960.3;18960.3;18894.2
30/01/2018;20281.6;20281.6;18960.3
31/01/2018;19819.1;19819.1;19819.1
01/02/2018;19687;19687;19687
02/02/2018;18894.2;18894.2;18894.2
05/02/2018;17837.2;17837.2;17837.2
06/02/2018;18497.9;18497.9;16846.3
07/02/2018;18762.1;18762.1;18497.9
08/02/2018;17705.1;17705.1;17473.9
09/02/2018;17308.7;17308.7;16912.3
12/02/2018;18167.5;18167.5;17374.8
13/02/2018;18497.9;18497.9;18134.5
21/02/2018;18101.5;18101.5;17639
22/02/2018;17672.1;17672.1;17473.9
23/02/2018;17374.8;17374.8;17374.8
26/02/2018;17176.6;17176.6;16515.9
27/02/2018;17143.5;17143.5;16780.2
28/02/2018;17176.6;17176.6;16846.3
01/03/2018;16846.3;16846.3;16813.2
02/03/2018;16482.9;16482.9;16416.8
05/03/2018;17110.5;17110.5;16515.9
06/03/2018;16714.1;16714.1;16383.8
07/03/2018;16681.1;16681.1;16416.8
08/03/2018;16482.9;16482.9;16416.8
09/03/2018;16383.8;16383.8;16383.8
12/03/2018;16053.5;16053.5;15260.7
13/03/2018;16714.1;16714.1;15591
14/03/2018;17242.6;17242.6;15855.3
15/03/2018;16582;16582;16582
16/03/2018;17044.5;17044.5;16549
19/03/2018;17672.1;17672.1;17242.6
20/03/2018;18894.2;18894.2;17672.1
21/03/2018;19092.4;19092.4;18894.2
22/03/2018;18828.2;18828.2;18530.9
23/03/2018;18431.8;18431.8;17903.3
26/03/2018;17903.3;17903.3;17837.2
27/03/2018;18497.9;18497.9;17903.3
28/03/2018;18960.3;18960.3;18497.9
29/03/2018;19819.1;19819.1;18993.3
30/03/2018;20876.1;20876.1;19819.1
02/04/2018;20843.1;20843.1;20215.5
03/04/2018;20479.8;20479.8;20413.7
04/04/2018;20744;20744;20479.8
05/04/2018;20380.7;20380.7;19951.3
06/04/2018;20678;20678;20149.4
09/04/2018;20347.6;20347.6;20083.4
10/04/2018;18927.3;18927.3;18927.3
11/04/2018;18134.5;18134.5;17837.2
12/04/2018;18365.7;18365.7;17573
13/04/2018;18365.7;18365.7;17837.2
16/04/2018;19488.8;19488.8;18365.7
17/04/2018;19455.8;19455.8;19158.5
18/04/2018;18365.7;18365.7;18101.5
19/04/2018;18497.9;18497.9;17969.3
20/04/2018;18299.7;18299.7;18299.7
23/04/2018;18431.8;18431.8;18167.5
24/04/2018;18365.7;18365.7;17837.2
26/04/2018;18167.5;18167.5;17110.5
27/04/2018;18365.7;18365.7;17837.2
02/05/2018;17110.5;17110.5;17110.5
03/05/2018;15921.4;15921.4;15921.4
04/05/2018;15855.3;15855.3;15128.6
07/05/2018;16317.7;16317.7;15525
08/05/2018;16185.6;16185.6;15855.3
09/05/2018;16416.8;16416.8;16119.6
10/05/2018;16515.9;16515.9;16449.9
11/05/2018;16317.7;16317.7;16053.5
14/05/2018;16482.9;16482.9;16317.7
15/05/2018;16615;16615;16119.6
16/05/2018;16813.2;16813.2;16515.9
17/05/2018;16449.9;16449.9;16449.9
18/05/2018;16383.8;16383.8;15855.3
21/05/2018;16185.6;16185.6;15855.3
22/05/2018;15855.3;15855.3;15062.5
23/05/2018;15194.7;15194.7;14765.3
24/05/2018;15194.7;15194.7;14996.5
25/05/2018;14137.6;14137.6;14137.6
28/05/2018;13179.7;13179.7;13179.7
29/05/2018;14071.6;14071.6;12717.3
30/05/2018;13873.4;13873.4;13675.2
31/05/2018;13807.3;13807.3;13543.1
01/06/2018;13807.3;13807.3;13477
04/06/2018;14335.8;14335.8;13807.3
05/06/2018;14302.8;14302.8;14137.6
06/06/2018;15293.8;15293.8;13873.4
07/06/2018;15161.6;15161.6;14534
08/06/2018;15194.7;15194.7;14732.2
11/06/2018;14798.3;14798.3;14335.8
12/06/2018;14005.5;14005.5;13774.3
13/06/2018;14732.2;14732.2;13477
14/06/2018;14732.2;14732.2;14335.8
15/06/2018;14203.7;14203.7;14203.7
18/06/2018;13873.4;13873.4;13807.3
19/06/2018;13807.3;13807.3;13410.9
20/06/2018;13873.4;13873.4;13344.9
21/06/2018;13344.9;13344.9;13344.9
22/06/2018;14203.7;14203.7;13245.8
25/06/2018;13543.1;13543.1;13344.9
26/06/2018;14137.6;14137.6;13543.1
27/06/2018;14203.7;14203.7;13939.5
28/06/2018;14005.5;14005.5;13741.3
29/06/2018;14071.6;14071.6;13543.1
02/07/2018;13741.3;13741.3;13344.9
03/07/2018;13146.7;13146.7;13146.7
04/07/2018;12486.1;12486.1;12287.9
05/07/2018;12353.9;12353.9;11825.4
06/07/2018;12816.4;12816.4;12089.7
09/07/2018;12882.4;12882.4;12552.1
10/07/2018;13014.6;13014.6;12353.9
11/07/2018;12948.5;12948.5;12420
12/07/2018;12849.4;12849.4;12552.1
13/07/2018;12948.5;12948.5;12552.1
16/07/2018;13080.6;13080.6;12948.5
17/07/2018;13675.2;13675.2;13014.6
18/07/2018;14534;14534;13543.1
19/07/2018;14335.8;14335.8;14335.8
20/07/2018;14071.6;14071.6;13609.1
23/07/2018;13873.4;13873.4;13543.1
24/07/2018;13741.3;13741.3;13278.8
25/07/2018;13741.3;13741.3;13675.2
26/07/2018;13675.2;13675.2;13344.9
27/07/2018;13675.2;13675.2;13344.9
30/07/2018;13410.9;13410.9;13344.9
31/07/2018;14005.5;14005.5;13344.9
01/08/2018;13543.1;13543.1;13543.1
02/08/2018;13543.1;13543.1;13245.8
03/08/2018;13807.3;13807.3;13477
06/08/2018;13609.1;13609.1;13410.9
07/08/2018;13741.3;13741.3;13410.9
08/08/2018;13708.2;13708.2;13410.9
09/08/2018;14203.7;14203.7;13609.1
10/08/2018;14600.1;14600.1;14137.6
13/08/2018;15194.7;15194.7;14534
14/08/2018;15128.6;15128.6;14996.5
15/08/2018;14963.4;14963.4;14699.2
16/08/2018;14798.3;14798.3;14203.7
17/08/2018;14798.3;14798.3;14567.1
20/08/2018;14897.4;14897.4;14534
21/08/2018;15326.8;15326.8;14666.2
22/08/2018;16152.6;16152.6;15194.7
23/08/2018;16912.3;16912.3;16185.6
24/08/2018;17011.4;17011.4;16582
27/08/2018;17044.5;17044.5;16648.1
28/08/2018;17176.6;17176.6;16582
29/08/2018;16912.3;16912.3;16648.1
30/08/2018;16515.9;16515.9;16515.9
31/08/2018;16515.9;16515.9;16251.7
04/09/2018;16119.6;16119.6;15888.3
05/09/2018;16119.6;16119.6;15525
06/09/2018;16086.5;16086.5;15987.4
07/09/2018;16317.7;16317.7;15789.2
10/09/2018;16317.7;16317.7;16053.5
11/09/2018;16482.9;16482.9;15987.4
12/09/2018;16185.6;16185.6;15987.4
13/09/2018;16317.7;16317.7;15855.3
14/09/2018;16780.2;16780.2;16053.5
17/09/2018;17698.2;17698.2;16824.2
18/09/2018;17771;17771;17042.7
19/09/2018;17188.4;17188.4;17042.7
20/09/2018;16969.9;16969.9;16969.9
21/09/2018;16751.4;16751.4;16460.1
24/09/2018;16751.4;16751.4;16569.3
25/09/2018;17042.7;17042.7;16678.6
26/09/2018;17042.7;17042.7;16751.4
27/09/2018;17334.1;17334.1;17042.7
28/09/2018;17479.7;17479.7;17334.1
01/10/2018;17334.1;17334.1;17115.6
02/10/2018;16860.6;16860.6;16460.1
03/10/2018;16751.4;16751.4;16496.5
04/10/2018;16751.4;16751.4;16387.2
05/10/2018;16678.6;16678.6;16423.6
08/10/2018;16241.6;16241.6;16241.6
09/10/2018;15658.9;15658.9;15658.9
10/10/2018;15658.9;15658.9;15294.8
11/10/2018;14566.4;14566.4;14566.4
12/10/2018;14930.6;14930.6;13838.1
15/10/2018;14784.9;14784.9;14566.4
16/10/2018;14784.9;14784.9;14784.9
17/10/2018;14857.8;14857.8;14784.9
18/10/2018;14566.4;14566.4;14566.4
19/10/2018;14930.6;14930.6;14202.3
22/10/2018;15149.1;15149.1;14930.6
23/10/2018;14930.6;14930.6;14566.4
24/10/2018;14202.3;14202.3;14202.3
25/10/2018;14493.6;14493.6;13328.3
26/10/2018;14748.5;14748.5;13874.5
29/10/2018;14675.7;14675.7;13983.8
30/10/2018;14675.7;14675.7;14566.4
31/10/2018;14784.9;14784.9;14566.4
01/11/2018;14566.4;14566.4;14566.4
02/11/2018;14493.6;14493.6;14129.4
05/11/2018;14493.6;14493.6;13983.8
06/11/2018;14202.3;14202.3;14129.4
07/11/2018;14165.9;14165.9;13983.8
08/11/2018;14275.1;14275.1;13838.1
09/11/2018;13838.1;13838.1;13291.9
12/11/2018;14129.4;14129.4;13546.8
13/11/2018;13947.4;13947.4;13692.4
14/11/2018;13801.7;13801.7;13619.6
15/11/2018;13765.3;13765.3;13619.6
16/11/2018;13983.8;13983.8;13838.1
19/11/2018;13983.8;13983.8;13838.1
20/11/2018;13983.8;13983.8;13765.3
21/11/2018;14238.7;14238.7;13656
22/11/2018;14165.9;14165.9;13838.1
23/11/2018;13983.8;13983.8;13838.1
26/11/2018;13983.8;13983.8;13838.1
27/11/2018;14202.3;14202.3;13765.3
28/11/2018;14129.4;14129.4;13910.9
29/11/2018;14347.9;14347.9;13983.8
30/11/2018;14202.3;14202.3;14056.6
03/12/2018;14566.4;14566.4;14202.3
04/12/2018;14639.3;14639.3;14420.8
05/12/2018;14930.6;14930.6;14493.6
06/12/2018;15804.6;15804.6;14967
07/12/2018;16897.1;16897.1;16023.1
10/12/2018;18062.4;18062.4;17115.6
11/12/2018;18645;18645;18353.7
12/12/2018;17771;17771;17625.4
13/12/2018;18098.8;18098.8;17552.5
14/12/2018;18062.4;18062.4;17406.9
17/12/2018;17625.4;17625.4;17516.1
18/12/2018;16678.6;16678.6;16460.1
19/12/2018;16969.9;16969.9;16678.6
20/12/2018;17152;17152;16605.7
21/12/2018;16678.6;16678.6;16678.6
24/12/2018;17115.6;17115.6;16605.7
25/12/2018;17042.7;17042.7;16168.7
26/12/2018;17115.6;17115.6;16460.1
27/12/2018;16897.1;16897.1;16897.1
28/12/2018;17479.7;17479.7;16460.1
02/01/2019;17406.9;17406.9;16787.8
03/01/2019;17115.6;17115.6;16605.7
04/01/2019;16715;16715;16023.1
07/01/2019;17042.7;17042.7;16678.6
08/01/2019;17042.7;17042.7;16059.5
09/01/2019;17115.6;17115.6;16460.1
10/01/2019;17042.7;17042.7;16678.6
11/01/2019;17115.6;17115.6;16897.1
14/01/2019;17224.8;17224.8;16387.2
15/01/2019;17042.7;17042.7;16751.4
16/01/2019;16824.2;16824.2;16824.2
17/01/2019;17079.1;17079.1;16824.2
18/01/2019;18244.5;18244.5;17115.6
21/01/2019;19519;19519;18280.9
22/01/2019;19519;19519;18936.4
23/01/2019;19664.7;19664.7;19373.4
24/01/2019;18863.5;18863.5;18572.2
25/01/2019;18863.5;18863.5;18499.4
28/01/2019;19300.5;19300.5;18863.5
29/01/2019;19919.6;19919.6;19082
30/01/2019;19591.8;19591.8;19373.4
31/01/2019;19300.5;19300.5;18790.7
01/02/2019;19300.5;19300.5;18790.7
11/02/2019;19300.5;19300.5;18790.7
12/02/2019;20647.9;20647.9;19300.5
13/02/2019;21194.2;21194.2;20757.2
14/02/2019;20757.2;20757.2;20611.5
15/02/2019;20684.3;20684.3;20028.8
18/02/2019;21412.7;21412.7;20720.7
19/02/2019;21631.1;21631.1;21267
20/02/2019;21704;21704;21339.8
21/02/2019;20866.4;20866.4;20393
22/02/2019;20830;20830;20538.7
25/02/2019;20538.7;20538.7;20538.7
26/02/2019;20757.2;20757.2;20538.7
27/02/2019;21121.3;21121.3;20902.8
28/02/2019;20866.4;20866.4;20393
01/03/2019;20939.2;20939.2;20757.2
04/03/2019;21704;21704;21048.5
05/03/2019;22468.7;22468.7;21485.5
06/03/2019;21849.6;21849.6;21521.9
07/03/2019;21485.5;21485.5;21485.5
08/03/2019;21740.4;21740.4;21048.5
11/03/2019;21558.3;21558.3;21267
12/03/2019;22505.1;22505.1;21194.2
13/03/2019;22505.1;22505.1;22505.1
14/03/2019;22505.1;22505.1;22068.1
15/03/2019;22796.5;22796.5;21922.5
